function_class,peak_t,N,D_magnitude,R_comp
liouville,4337.264561497195,100000,17.959688322227144,0.006870473508637045
liouville,4337.264561497195,200000,18.669431072210195,0.00720312749682293
liouville,4337.264561497195,500000,19.857375040480832,0.004608255668513736
liouville,4337.264561497195,1000000,20.62703097920724,0.002535301308062146
liouville,4337.264561497195,2000000,21.453565061845964,0.0016720890751525392
liouville,4337.264561497195,5000000,21.928166837925854,0.0007076197120649989
liouville,4337.264561497195,10000000,21.92423902562126,0.000344706207566567
liouville,1518.4630144599078,10000,10.266466090040693,0.0024904986005448927
liouville,1518.4630144599078,20000,11.280680838987765,0.008604388910424312
liouville,1518.4630144599078,50000,12.415318107293391,0.006505424326828273
liouville,1518.4630144599078,100000,13.392587604673603,0.00351562906324836
liouville,1518.4630144599078,200000,14.59597152747648,0.002994031424824193
liouville,1518.4630144599078,500000,16.083691135124685,0.002591607247335171
liouville,1518.4630144599078,1000000,16.455344224861317,0.0018687047584157173
liouville,1518.4630144599078,2000000,17.452311090320155,0.0014624186678572925
liouville,1518.4630144599078,5000000,18.328714198964512,0.00043278406989511923
liouville,1518.4630144599078,10000000,18.79195275692731,0.00022141115855365577
liouville,1409.3129061525588,10000,11.071524993256766,0.005534340655716497
liouville,1409.3129061525588,20000,10.907890767617017,0.011019269222473153
liouville,1409.3129061525588,50000,11.920014395639228,0.008155592450770074
liouville,1409.3129061525588,100000,13.236938759904158,0.006327987213742497
liouville,1409.3129061525588,200000,14.481447912588251,0.005252068589124878
liouville,1409.3129061525588,500000,15.69040988653592,0.0028010694797987357
liouville,1409.3129061525588,1000000,16.524383687520032,0.0016839530101436155
liouville,1409.3129061525588,2000000,17.816876108803203,0.000981723842874818
liouville,1409.3129061525588,5000000,19.372014915023147,0.0005832052872610971
liouville,1409.3129061525588,10000000,20.0259783193218,0.0003988622932436928
liouville,1038.2025379075722,10000,11.11847233759999,0.010606327009058121
liouville,1038.2025379075722,20000,11.548217910328676,0.004453740170796024
liouville,1038.2025379075722,50000,12.240536345012954,0.0015368166464675452
liouville,1038.2025379075722,100000,12.883441300742515,0.0016523927503816005
liouville,1038.2025379075722,200000,13.68087753976264,0.0019866816355231516
liouville,1038.2025379075722,500000,14.764461706231174,0.002144534102075354
liouville,1038.2025379075722,1000000,15.16146086388507,0.001609946790660447
liouville,1038.2025379075722,2000000,15.631865341070469,0.0013753976588729469
liouville,1038.2025379075722,5000000,16.76594634472697,0.000727659770119958
liouville,1038.2025379075722,10000000,17.163784820049038,0.00031606378030942726
liouville,3376.7436083925245,10000,10.363291031260179,0.006854316043609058
liouville,3376.7436083925245,20000,10.655997989314352,0.006032622627801964
liouville,3376.7436083925245,50000,10.896632328626827,0.0017726973434567252
liouville,3376.7436083925245,100000,10.876006281968273,0.0010425161148966407
liouville,3376.7436083925245,200000,10.988608465515936,0.0011367567666572174
liouville,3376.7436083925245,500000,11.306246236873239,0.0021070609511919637
liouville,3376.7436083925245,1000000,11.552087547722135,0.0020706185893784343
liouville,3376.7436083925245,2000000,12.016385108559868,0.0013252574549957438
liouville,3376.7436083925245,5000000,12.510618556521921,0.0006506637267951191
liouville,3376.7436083925245,10000000,13.498559069374174,0.0007703097930501295
liouville,2959.2444441169146,10000,8.34251060893533,0.01959716084031122
liouville,2959.2444441169146,20000,9.49378210581367,0.014702948337319749
liouville,2959.2444441169146,50000,10.278282374156293,0.006282657532345423
liouville,2959.2444441169146,100000,10.674419752167466,0.002754797523916917
liouville,2959.2444441169146,200000,11.210202561953688,0.000805934975990629
liouville,2959.2444441169146,500000,12.542179386088112,0.0012883094798365217
liouville,2959.2444441169146,1000000,13.293121580083149,0.0009956617568000774
liouville,2959.2444441169146,2000000,13.640979482933778,0.000498490290944757
liouville,2959.2444441169146,5000000,13.609576419353292,0.000387697926142026
liouville,2959.2444441169146,10000000,13.762858400892423,0.0003887186958027828
liouville,4863.913834080155,10000,10.871305677599485,0.020200075423504913
liouville,4863.913834080155,20000,10.709335834448945,0.010525403186857329
liouville,4863.913834080155,50000,10.370677884894326,0.008617181774137153
liouville,4863.913834080155,100000,10.651659608452691,0.007423747757116617
liouville,4863.913834080155,200000,10.817218138982716,0.004290946035394031
liouville,4863.913834080155,500000,10.153480717265964,0.0013321038010524779
liouville,4863.913834080155,1000000,9.11214810835302,0.0011806306045081363
liouville,4863.913834080155,2000000,8.479082452262958,0.0008115493419998075
liouville,4863.913834080155,5000000,8.363210820966513,6.415285712318047e-05
liouville,4863.913834080155,10000000,7.453242402996478,0.000329983461465872
liouville,4138.065613836284,10000,8.784679572328468,0.007917544116784627
liouville,4138.065613836284,20000,9.592574321600274,0.005403324610387628
liouville,4138.065613836284,50000,10.311057273252306,0.00352441167472787
liouville,4138.065613836284,100000,10.56124181909457,0.0021796641433274714
liouville,4138.065613836284,200000,10.90555492534665,0.002840471467203811
liouville,4138.065613836284,500000,12.065553973759474,0.001150810065304362
liouville,4138.065613836284,1000000,12.58217168851705,0.002039042833176083
liouville,4138.065613836284,2000000,12.75362971664422,0.0012583781542074872
liouville,4138.065613836284,5000000,13.126151055381193,0.00044237927962415853
liouville,4138.065613836284,10000000,13.467742063209204,0.0002111247516779762
liouville,3966.154193252209,10000,8.983064031249276,0.004138056033453346
liouville,3966.154193252209,20000,8.89308161598935,0.002211930928017097
liouville,3966.154193252209,50000,9.564545747405411,0.0024037080507564265
liouville,3966.154193252209,100000,10.34497426605023,0.003276845807726223
liouville,3966.154193252209,200000,11.03631905199366,0.0033288279666634
liouville,3966.154193252209,500000,12.211237310952113,0.0025326506083398486
liouville,3966.154193252209,1000000,13.316204418889575,0.0017534571936251519
liouville,3966.154193252209,2000000,14.339932581133638,0.0015059603406563816
liouville,3966.154193252209,5000000,15.04490024640681,0.0005218010973481908
liouville,3966.154193252209,10000000,15.443843491409726,0.0002504202667940051
liouville,1054.5750541536745,10000,8.648943809768827,0.06201698249477683
liouville,1054.5750541536745,20000,9.210236903747692,0.04986837426073578
liouville,1054.5750541536745,50000,9.423027895051584,0.03113442961703037
liouville,1054.5750541536745,100000,9.500806030018458,0.021112597622894462
liouville,1054.5750541536745,200000,9.707806031185026,0.014830277737479441
liouville,1054.5750541536745,500000,9.752752783518996,0.010446584313468113
liouville,1054.5750541536745,1000000,9.077628097940057,0.00701874558996605
liouville,1054.5750541536745,2000000,8.862990355687115,0.004468631456511941
liouville,1054.5750541536745,5000000,8.272522712240818,0.0028762350310794034
liouville,1054.5750541536745,10000000,7.438273591354103,0.0019899088257700707
liouville,1581.2243267366334,10000,8.903770541523654,0.012118894179813131
liouville,1581.2243267366334,20000,9.294938969558256,0.008294567003976374
liouville,1581.2243267366334,50000,8.846346522606042,0.0017094889451800188
liouville,1581.2243267366334,100000,9.29926710823074,0.0006516143243038939
liouville,1581.2243267366334,200000,9.743034661980925,0.0012737151566904834
liouville,1581.2243267366334,500000,10.394396171936519,0.0013964692913577333
liouville,1581.2243267366334,1000000,11.464954411304499,0.0014592488292971854
liouville,1581.2243267366334,2000000,12.039913476708817,0.0014276224341350698
liouville,1581.2243267366334,5000000,12.295477375946982,0.0007496386675407786
liouville,1581.2243267366334,10000000,12.692635369719307,0.00036294966619863277
liouville,2781.8755181174724,10000,7.946803662906058,0.02954569350854218
liouville,2781.8755181174724,20000,7.63327999037505,0.019097598983705538
liouville,2781.8755181174724,50000,8.72457717467502,0.01114450842308123
liouville,2781.8755181174724,100000,9.102357258158069,0.008047136101168199
liouville,2781.8755181174724,200000,9.397024987062284,0.004960816093655837
liouville,2781.8755181174724,500000,9.614859271419133,0.0029526329206136493
liouville,2781.8755181174724,1000000,10.121758914353022,0.001860822572328149
liouville,2781.8755181174724,2000000,10.292549138598286,0.0013464604744374356
liouville,2781.8755181174724,5000000,10.119061230996094,0.0005901441180416306
liouville,2781.8755181174724,10000000,10.08030514505294,0.00025566507033433956
liouville,2061.484803288969,10000,8.073980583244703,0.007962076862799847
liouville,2061.484803288969,20000,7.544020096424297,0.012049002962687785
liouville,2061.484803288969,50000,8.070013443406314,0.006604022153500169
liouville,2061.484803288969,100000,8.912388698576457,0.004470896007495274
liouville,2061.484803288969,200000,9.441694600077748,0.001511490672952644
liouville,2061.484803288969,500000,10.230248858933765,0.0008380235927131748
liouville,2061.484803288969,1000000,10.473745867007574,0.0009133639509293625
liouville,2061.484803288969,2000000,10.694404488516826,0.0011038985536392302
liouville,2061.484803288969,5000000,11.234295119766353,0.0007985727373357847
liouville,2061.484803288969,10000000,11.608126060500046,0.0006251302916919186
liouville,3485.8937166998735,10000,7.813353037191425,0.015662480218202674
liouville,3485.8937166998735,20000,8.350150455204641,0.00890714308158768
liouville,3485.8937166998735,50000,8.623195555874773,0.006545504948806131
liouville,3485.8937166998735,100000,8.869960074498108,0.004215569539416959
liouville,3485.8937166998735,200000,8.70017767538416,0.0003461417102707069
liouville,3485.8937166998735,500000,8.760962828688934,0.0011268393819012113
liouville,3485.8937166998735,1000000,9.240844559301715,0.00048762793721020514
liouville,3485.8937166998735,2000000,8.999053726515138,0.0007604641450253244
liouville,3485.8937166998735,5000000,8.710394471446133,0.0005016444471294776
liouville,3485.8937166998735,10000000,8.97563240876126,0.00022044994712825132
liouville,3575.9425560534364,10000,7.484739226906975,0.02199575997544648
liouville,3575.9425560534364,20000,8.33677890034914,0.012568558070990938
liouville,3575.9425560534364,50000,8.53881288242012,0.0033388617800787063
liouville,3575.9425560534364,100000,8.815012881881481,0.0012568093900184312
liouville,3575.9425560534364,200000,8.60961568217915,0.0013272244907705827
liouville,3575.9425560534364,500000,9.339756034172439,0.0004839470302238883
liouville,3575.9425560534364,1000000,10.230616162460153,0.0011156988751004305
liouville,3575.9425560534364,2000000,10.433827732423042,0.0007213461202324909
liouville,3575.9425560534364,5000000,11.169901787022035,0.00042536292769300313
liouville,3575.9425560534364,10000000,11.891991074942721,0.0005531521242191768
liouville,4738.391209526703,10000,6.530249290766171,0.026583688938053393
liouville,4738.391209526703,20000,7.214751663791804,0.02213806275717182
liouville,4738.391209526703,50000,7.408710856346861,0.014173285029668543
liouville,4738.391209526703,100000,8.500776804047979,0.011050983969043514
liouville,4738.391209526703,200000,8.293116215722465,0.004613246031181815
liouville,4738.391209526703,500000,8.293982512015203,0.002844671548063731
liouville,4738.391209526703,1000000,9.241174772126802,0.0020397275558262716
liouville,4738.391209526703,2000000,9.589930768071644,0.0010872914081355453
liouville,4738.391209526703,5000000,9.478205704306077,0.00038706160350718977
liouville,4738.391209526703,10000000,9.20123160880888,0.00012646847899528882
liouville,2588.134075871928,10000,9.008276337665324,0.00243141231377899
liouville,2588.134075871928,20000,8.626169336241533,0.010138415581251097
liouville,2588.134075871928,50000,8.112091085264074,0.009279715015945197
liouville,2588.134075871928,100000,8.475843532579516,0.006589226254866338
liouville,2588.134075871928,200000,9.09037067864944,0.004828846114467458
liouville,2588.134075871928,500000,9.547154968675567,0.0018030895639002916
liouville,2588.134075871928,1000000,10.15677800601617,0.00045531366585687744
liouville,2588.134075871928,2000000,10.427718602228405,0.0003452152880632752
liouville,2588.134075871928,5000000,10.814994895421178,0.00038644714388058046
liouville,2588.134075871928,10000000,10.802998667004504,0.00031142720591175295
liouville,1935.9621787355177,10000,7.308934825088852,0.005538630411372751
liouville,1935.9621787355177,20000,7.512957554463527,0.0030575224924941366
liouville,1935.9621787355177,50000,8.355622845434072,0.004217255008473583
liouville,1935.9621787355177,100000,8.463690581473292,0.0010136458355999918
liouville,1935.9621787355177,200000,8.64504134893458,0.0005012198995084855
liouville,1935.9621787355177,500000,9.71424167006473,0.0019222325237680635
liouville,1935.9621787355177,1000000,10.698060769712008,0.0018987135146876829
liouville,1935.9621787355177,2000000,11.51305213876436,0.0014848069980721726
liouville,1935.9621787355177,5000000,11.940113173254161,0.0006003007977976097
liouville,1935.9621787355177,10000000,12.03751744055038,0.0002493138788416245
liouville,4618.326090388619,10000,10.213409354556516,0.004750502869378028
liouville,4618.326090388619,20000,9.78248467164614,0.0019868062766910622
liouville,4618.326090388619,50000,8.563928988901914,0.008575867641889487
liouville,4618.326090388619,100000,8.330876473196687,0.00752060464162614
liouville,4618.326090388619,200000,8.108046977383072,0.004008252726358005
liouville,4618.326090388619,500000,8.419488608550438,0.002041459662659991
liouville,4618.326090388619,1000000,9.024514603208893,0.0012104030354578787
liouville,4618.326090388619,2000000,9.468632639272958,0.0008427457975519628
liouville,4618.326090388619,5000000,10.303676763555602,0.0005644321968763427
liouville,4618.326090388619,10000000,10.947913357921022,0.0004365128702676582
liouville,1267.417765353005,10000,6.933328880562621,0.03433841186956999
liouville,1267.417765353005,20000,7.024894672196242,0.02290908126028888
liouville,1267.417765353005,50000,7.767306630095239,0.01528594024245488
liouville,1267.417765353005,100000,8.222374922610673,0.010513397440779768
liouville,1267.417765353005,200000,8.235939319157094,0.005711512571120163
liouville,1267.417765353005,500000,8.644321663349496,0.003586778619886331
liouville,1267.417765353005,1000000,8.815473669738914,0.0018208355721901126
liouville,1267.417765353005,2000000,8.337752531050006,0.0007649304141703401
liouville,1267.417765353005,5000000,7.978632686519171,8.616300800124746e-05
liouville,1267.417765353005,10000000,8.139240902532142,0.0002520660178515879
