function,t,|S|,Re_S0,Re_S1,Re_S2,Re_S3,Re_S4,Re_S5,Re_S6,Re_S7,Im_S0,Im_S1,Im_S2,Im_S3,Im_S4,Im_S5,Im_S6,Im_S7
F15,18936.18974986996,11.964968450483644,1.0,2.5631236901782044,4.225609034056082,2.404946364524733,0.5232108237692016,0.048933064519496985,-0.0006673149637549505,0.0,0.0,-0.7746621687800079,-1.859692417710393,-1.9951566613498275,-0.5529345083981089,-0.03842458796672564,-0.0013795150196508723,0.0
F15,13986.721499941987,11.906069407239103,1.0,3.2946892885081405,4.624143463261715,1.536377412936831,0.15712835091374094,0.015595186321181351,0.0009110495103685237,0.0,0.0,-0.6518223906959709,-1.8611312001806664,-2.041984481777497,-0.73476457985686,-0.07502987371593423,-0.00016709813946326732,0.0
F15,19204.739249866056,11.877729117854534,1.0,3.002465323133431,4.381262365528553,2.2775489931041455,0.4293659247942482,0.007819791146167253,0.00022977422475311285,0.0,0.0,-0.3923555953093049,-1.680363621955335,-1.4312109369837591,-0.6689646757005601,-0.05666837841365304,-0.0012146243582491921,0.0
F15,12804.766499959187,11.876239480164509,1.0,3.1994527177919276,3.8066355185672176,2.6119905729370547,0.909877733985546,0.1322957776536704,0.00712882737529003,0.0,0.0,-0.29262575583304795,-0.7100463612345481,-0.8011677202742451,-0.3747967637840533,-0.03856927481601514,-0.000288505168958274,0.0
F15,17680.95324988823,11.824325028043633,1.0,3.1050001557257954,3.883916386916618,1.842238658805277,0.43897530495274645,-0.030412946766648793,-0.0005495541436986771,0.0,0.0,1.1003261006705973,2.268152037508893,1.6774183698892244,0.7929326402008513,0.07594181358170443,-0.0008804552415169546,0.0
F15,15527.548749919564,11.8205003658239,1.0,3.305248183351374,4.056955830450629,2.2151979182082666,0.5521964411414484,0.03360292083133456,-8.274976069360739e-05,0.0,0.0,-0.9175016018297513,-1.6470358363550943,-1.1022658512596433,-0.18722996726856342,-0.03263117585427006,-0.00036698820653440617,0.0
F15,17671.77149988836,11.735735220460676,1.0,3.006919709704386,4.025188869139206,2.437103595907897,0.6568124454748233,0.07828773084327804,0.0032298505880867727,0.0,0.0,0.47018306013386685,1.5354212453852052,1.1995177975434164,0.2660449457410772,0.01108614814336135,-0.0010926199519701806,0.0
F15,15224.451249923975,11.651166136486381,1.0,2.960315866902133,4.407570052791983,2.6921241349777087,0.5428122625492459,0.04125418224368635,0.0008622987856933839,0.0,0.0,-0.01873735707595888,0.026695712515186668,-0.2201792178865929,-0.14552503528785793,-0.022445112345768587,-0.0006931258543193192,0.0
F15,16104.226249911173,11.535522165853726,1.0,3.2076007483755893,4.24264473134341,2.468808756409836,0.5014053354424074,0.03723397371909871,0.0021291889318306697,0.0,0.0,-0.12959463143521446,0.4632094799149769,0.6685569828366281,0.27659471814086456,0.038262978231158255,0.002339465090086404,0.0
F15,17264.787749894283,11.522307563262046,1.0,2.7203934026636274,4.131219913510659,2.812300628986041,0.5525701217203339,0.053769483522577474,-0.0006569485494039554,0.0,0.0,0.07922898762791024,-1.1972634970683707,-0.8699545030128488,-0.36248059167281066,-0.049229486913379326,-0.00025174468442619745,0.0
