function,GRH,t,P_t,reS0,reS1,reS2,reS3,reS4,reS5,reS6,reS7,imS0,imS1,imS2,imS3,imS4,imS5,imS6,imS7
F11,True,31241.60000007728,3.329785840839264,1.0,3.4851015240786842,6.033995099076439,9.313652709620438,5.419277518103033,0.334043731313055,-0.011222558182002873,-5.341067972539169e-07,0.0,-0.1717304367464151,-0.2707906764449771,-1.8998997263399666,-4.899747901338207,-1.4107700452147636,-0.03171136068244599,1.3404226902512014e-06
F11,True,25658.800000056966,3.53879629954744,1.0,4.087177607301058,8.328902636636519,9.454894134855756,5.270807489586038,0.8998252344362997,0.022515513587208158,8.8568411238259e-07,0.0,-0.41958261957050563,-2.428530943035277,-4.437797535017498,-2.5786527918273454,-0.5032402090453773,-0.026540191082957406,3.0761943539214053e-08
F11,True,18116.100000029524,3.5686083618935434,1.0,5.044329885430498,9.697018246971584,9.523940638321887,4.282598885972878,0.821339458726356,0.03419150565689384,1.2674251254255791e-06,0.0,-0.6163115401163205,-1.1489920084522405,-0.8299135044252973,-0.6665835727077786,-0.10452599001329153,0.0071922306560323924,-3.9851404515007274e-07
F11,True,96372.10000031424,3.0428216786168902,1.0,4.6510364659769845,6.963326098752193,4.001903889583707,-0.9466591311465297,-0.7920961071714011,-0.037987667417799215,1.2461290790232063e-06,0.0,-2.1197641428467167,-8.643634227309496,-9.96024343193956,-5.337706108484556,-0.5382877926525544,0.002409564929767455,-3.3847152749267954e-07
F11,True,81821.70000026129,3.462664512846452,1.0,4.120531719915524,7.207496488124782,7.171598982386926,2.817357108403399,0.36490605513304436,0.01721722291066496,2.029175006264818e-06,0.0,1.7169454674422735,5.306499786193318,7.317590797334984,4.234421893107463,0.9945709270183305,0.058626304883676324,8.392063162667883e-07
F11,True,83136.80000026607,3.5742583322271586,1.0,4.402441171101701,8.064590033934927,8.064657988230527,3.6455039939927816,0.49337563347640934,0.01725671349510266,7.464211231123648e-07,0.0,0.920945714910904,2.110790171527316,3.3513870199593225,2.823905159338994,0.6673026303515573,0.022772578758414944,-1.6192180809240404e-06
F11,True,13592.100000013068,3.5065825483037907,1.0,4.690003761546494,8.976368767569394,8.509872279375307,3.7617282160029237,0.5454032321110148,0.010683993484271312,-3.929320979851196e-07,0.0,0.04413792673237414,-0.36060096697027355,-1.7333912566676575,-2.1462036500454142,-0.5710572519295257,-0.024424064222731773,-1.2564416457681008e-06
F11,True,25041.80000005472,3.7781166194422866,1.0,4.510032370047314,6.933221493003967,7.471190582438896,4.665531878964841,0.9512382013003491,0.03260750450698044,-2.5299502205928325e-07,0.0,-0.9050018230166559,-2.7997822572197077,-1.9272678547666964,-1.4838908910805884,-0.3537788627606237,-0.013202447744229354,1.8062161643017957e-06
F11,True,21661.000000042422,3.594554115170063,1.0,3.8166055539902786,7.791893775901285,8.954066228744392,4.735058594179973,0.9126557682910108,0.024815001568562308,-1.0398382393849185e-06,0.0,0.08003392304430557,0.4348875790303376,0.787744285710891,0.47551979018392676,0.08153105896104962,-0.004940554445331987,1.6890354559468467e-06
F11,True,69639.60000021697,3.0250884043777293,1.0,5.08192439476808,9.658254945425728,6.979812014191032,0.6576597292238219,-0.4838840485306906,-0.03181132634727398,-6.3102307534027e-07,0.0,1.0344623661588854,4.132697574730003,7.186068593732637,4.038844012578205,0.3971436595198853,0.0008270589528724962,1.7573606282815154e-06
F11,True,50811.80000014848,3.7276645949892595,1.0,4.552376944125516,7.664861475325479,6.362522451383929,4.066101678297475,0.8347862145502422,0.03721421703295923,1.0374262367041191e-06,0.0,0.3768871542904581,1.950937941617579,1.921582009017319,1.8576815220323177,0.8640021459265563,0.046550060259985544,6.900865143801804e-07
F11,True,21587.200000042158,3.4959635356220318,1.0,4.239509027017658,8.087214244515303,7.743311490238594,3.6979428403272445,0.6151179449178921,0.017329236829076035,9.072065357672556e-07,0.0,0.6523981904360827,0.8145104145424953,-1.5462491644278584,-1.2750751866619336,-0.25499431586667465,-0.009917514324003899,1.4090263755752964e-06
F11,True,89410.5000002889,3.6032702881561476,1.0,3.975705497728821,7.228264664861618,8.097236983193387,3.9315417871807474,0.6782159224955004,0.019656208026344414,-7.808730738838388e-08,0.0,-0.8865445969271611,-2.5049490854068277,-2.3634023207553376,-1.160511937896553,-0.2092690415650915,-0.01286601121533863,-2.0488511767530164e-06
F11,True,65732.90000020276,3.551414579052402,1.0,4.615888875994687,8.7527967273784,8.504329937857223,3.692692171323197,0.6235463551809067,0.009792526221814583,7.520139012049627e-07,0.0,0.05050112576860314,-0.44162265920995764,-0.5152280041097027,-0.17902581348642163,-0.3035692615663661,-0.026555703536324915,1.099766478184454e-06
F11,True,62914.2000001925,3.090647836861723,1.0,4.63610404453183,10.347211504455004,8.646697423116413,1.7376340491894247,0.12303350179454843,0.0011396202477905795,-2.2421059654783445e-06,0.0,-0.15044064965529724,-1.2355342408340866,-3.109110494819776,-1.4617064652025593,0.00682721972120612,0.00862217301135198,5.015798203362243e-08
F11,True,14208.800000015312,3.5887150283242213,1.0,4.4506780148243665,7.026366826253196,6.8264931591036015,3.066730983163167,0.6067415617802534,0.02796611881355444,8.187289204496311e-07,0.0,0.8102948730642489,2.647526085049285,3.944548715530905,2.719898352232273,0.5445240600098078,0.014995252520223755,9.270011019136928e-07
F11,True,72522.90000022746,3.306019986776073,1.0,4.947347120886747,9.872867712204636,7.34805198692864,2.2686574151109014,0.09429594791426578,-0.0025898479817087375,2.757232421464766e-07,0.0,-1.047446147276166,-3.2704715524742056,-4.2540167591759435,-2.2446927883657795,-0.41078292067243893,-0.019879488509466022,1.7791603102326614e-06
F11,True,81250.80000025922,3.3969463367209247,1.0,4.205867347371347,9.4797236994164,8.891804775498349,3.709094983338361,0.5237650420414683,0.014554041681480083,1.6284088453201513e-06,0.0,0.5806911343623563,0.41024356343806123,-0.8774644961148174,-1.534608938558378,-0.27008459775813487,-0.009505153062661214,-5.365923299317584e-07
F11,True,53985.90000016002,3.5482782901158654,1.0,4.283337920858955,8.02200987563297,7.2668952882663405,3.7737451338241232,0.6939329144795868,0.023286583113282824,-8.098016473612026e-07,0.0,-0.6248475947276628,-3.315888486552165,-3.6666395177288287,-1.42988538192169,-0.12735877385545646,0.0012215192748086317,1.4534651429960503e-06
F11,True,42164.40000011701,3.3129308514366165,1.0,4.274539517356022,8.120596033567663,7.5474857336882035,2.4810295042867443,-0.1844298169865509,-0.02990641082617061,1.6499370144988928e-06,0.0,0.19716202842179995,1.8910380983307842,3.4301744632700113,4.170841906745634,0.9271763220021557,0.014739513592593656,-1.4388975432368819e-06
F11,True,94821.50000030856,3.5749289734441208,1.0,4.135046619900173,6.770369586106188,6.574870347123446,3.098337659559573,0.5284481836702954,0.011871455652623547,-7.413773530162045e-07,0.0,0.4953496261700364,2.227677529858299,3.5794494362767284,2.8181179614475034,0.8224936351923253,0.03667755181951812,9.352707527405387e-07
F11,True,94993.4000003092,3.508616390245395,1.0,3.4729577022339204,6.598299450558746,6.887394342132088,2.811714038719433,0.3014881282767414,0.007729618747058193,7.263070463625201e-07,0.0,-0.955185087082331,-2.745457598147344,-3.720947280082803,-2.545079824524295,-0.45961177565200717,-0.01245331559918693,-1.8305739566371325e-06
F11,True,98292.9000003212,3.2249322878795623,1.0,4.629141317191108,8.57499162703581,6.035810315257702,1.7553353791217976,0.5030573485753189,0.02182018451905612,1.2551266502741913e-06,0.0,1.2007915153439142,4.855157496670051,5.391997364086994,1.9534108755818382,0.2163568690534537,-0.007352199437360372,-6.919424694631455e-07
F11,True,69394.50000021607,3.380924291271215,1.0,4.262326462657637,8.22042176633437,7.326210051660975,2.6979100956472974,0.23793543370139955,-0.0035117966260942678,-6.012893832138203e-07,0.0,-0.034775845967379725,-1.276609231319724,-3.0333388086723856,-2.3962329335776364,-0.5576845604388515,-0.02449474417107589,1.913028337648008e-06
F11,True,13837.60000001396,3.333478261553857,1.0,4.219638762484697,7.856000405612627,6.566451834418121,1.7019255905086523,-0.0043269015512915,-0.007384052069166702,8.769410217758958e-07,0.0,-1.4963102601652416,-4.046699249265883,-4.630529745430794,-2.3175617872366225,-0.29971851175965697,-0.010171453096189052,-1.563810497681088e-06
F11,True,53369.10000015778,3.116881197488203,1.0,4.483722808522263,9.213143828573731,6.837868129214769,1.4659014161191444,0.07329400180864298,-0.001208199117815226,5.026838590706724e-07,0.0,-0.5680848797573974,-2.165237687394572,-4.5299545287727,-2.351900213504113,-0.21453002281744718,-0.0010452234265197235,1.3733859271430682e-06
F11,True,38619.70000010412,3.4425877638802564,1.0,4.746869006153119,8.788358355462446,7.155783356610842,2.9066864214216026,0.46039402375114685,0.012274140519710446,1.661422332809342e-06,0.0,-0.016507617653729448,-1.1295028125384823,-2.5954728550085795,-1.7977509659510136,-0.318191720669698,-0.005682470265782775,-3.64845579184685e-07
F11,True,96943.10000031628,3.286027048045032,1.0,4.679522490234122,9.556340599656437,7.879637094566365,2.311374994654078,-0.037552558532576455,-0.01326617817563439,1.0372594733497683e-06,0.0,0.6218520275947389,2.150340634641347,1.550760546718077,0.3346234681342953,-0.027339454988045298,-0.006263222121142447,-1.4421762981838796e-06
F11,True,30714.80000007536,3.3102608664268223,1.0,3.0788623341515535,7.050830457226262,7.924703494025218,3.120701644494813,0.5569292670585845,0.029775494274665366,1.8927963047070259e-06,0.0,0.476525513159305,0.689557594941969,3.242323626561317,3.0541540639215334,0.7698737743009927,0.02256018582828718,9.594343274834637e-07
F11,True,24560.90000005297,3.4417938190317723,1.0,4.283764027224628,7.528788163393213,7.075736442108982,2.3099710872856756,0.16830264805582212,-0.005855116646887586,2.0181767080934936e-06,0.0,0.8223875119319068,2.414820735809036,3.4417710069216927,2.492792409116188,0.5574592387996926,0.027899964684730837,8.822818089201296e-07
F11,True,96171.8000003135,3.60364034476977,1.0,3.6896680562336353,6.6405190454266005,7.181074774929178,3.554146650119756,0.5293714610063529,0.014500087846267056,-1.009206211723963e-06,0.0,0.11757872982640828,-0.2843779525824607,-1.135320142798438,-1.3298321516833043,-0.39159825790949404,-0.018383929545187097,1.9336806630828886e-06
F11,True,70320.00000021944,3.1228361034367897,1.0,4.384276032814193,8.580829464458454,6.764916982588621,1.4485463733895776,-0.28779155433190917,-0.029707790195431568,1.1455634522082122e-06,0.0,0.1094274065008994,2.6284356323420757,4.598656851449968,2.911635547614398,0.5726787901511968,0.010190900562872007,-1.726031148426283e-06
F11,True,88964.90000028728,3.422305493647713,1.0,4.0968884966888615,7.8498030706578446,7.154827129064824,2.6887640268758406,0.35334355989495786,0.013547479088391625,-1.2671898186083922e-06,0.0,0.08908899479802611,1.1816261292359416,2.264524964401031,2.3361716875583136,0.5712506026618211,0.020545972168257962,-1.3297200884473371e-06
F11,True,55571.00000016579,3.5465067933146406,1.0,4.202071569613389,7.628192929067471,7.022047977271952,3.1622280988157176,0.68206600615014,0.04023456527097363,4.5618877130293583e-07,0.0,0.612050244249822,1.2021855000628698,1.4737163159452888,-0.27034507830358184,-0.31218648205439065,-0.008787094540627106,-1.2974745317418595e-06
F11,True,28358.100000066785,3.220178917343904,1.0,4.140005983612076,7.667619677562525,6.987731971959247,1.5902828933443491,0.11612813028781419,0.0015814651579407711,9.383363597816422e-07,0.0,0.9321584832700774,3.4043990365223795,5.629474459392956,2.6426954343903093,-0.004295953872514458,-0.027704641727037318,-1.3306484245091948e-06
F11,True,52190.80000015349,2.8620502499600917,1.0,4.6686395006247015,6.664489498397363,2.7885182872659877,-1.2709828413794177,-0.4165650391559139,-0.013329093658942207,-1.7534016961562744e-06,0.0,-2.218142885592294,-7.3249892186454755,-8.19574122602761,-3.2855224725448773,-0.2657484142509153,-0.002282911346802768,2.1111280683600876e-07
F11,True,98538.4000003221,3.2943686816126294,1.0,4.802320073347868,9.02754142440217,7.569076707229083,2.536053753629756,0.15077676523682265,-0.008231241907871625,1.7527108149990057e-06,0.0,0.5758592340204621,1.3693000591705347,-0.9856626722550875,-1.601081842883593,-0.5187917476034509,-0.02183462842121465,-1.0450985001472237e-07
F11,True,12939.800000010697,3.4451444463795236,1.0,4.741801298966699,8.230952537211733,6.703760202394444,2.473578754339512,0.26994928006035573,0.002670658956961014,2.1426668524471215e-06,0.0,0.34789558356732564,1.689151057419825,2.447570484458304,1.10321988842988,0.2045212267025647,0.009547641959165147,-3.3240396755305426e-08
F11,True,80517.70000025655,3.522459361663617,1.0,3.628336550616962,6.811657350773031,7.4331523485803235,3.1442021329851544,0.45757494010469535,0.009934882041407252,-5.119802482773549e-07,0.0,0.6168852770908023,0.3151769767250171,-0.34737162077692924,-0.3438223020024783,-0.07748666260547524,-0.0014309539034913683,2.079843033138303e-06
F11,True,47340.90000013584,3.649387261010193,1.0,4.25031233053168,6.358789173826687,6.305740556536542,2.725183951389988,0.20581067951723345,0.00037648459920824456,-8.980482850731325e-07,0.0,-1.0588604752851747,-2.020954306591463,-2.615360258956385,-1.617025558214069,-0.27635010686876976,-0.024606958783969454,5.663065782216873e-07
F11,True,93689.20000030448,3.4399803122671715,1.0,4.145343353777857,6.688636707971274,6.138922046076711,1.9953855873122006,0.19794631638091795,0.006179464240341232,-1.549683199352241e-06,0.0,-0.9837661528030018,-2.9681919163288257,-4.493928952569642,-2.8508001196178365,-0.4948042197431357,-0.01977839832248287,6.352151549788006e-07
F11,True,98819.40000032312,3.540437654314601,1.0,4.2562687901745315,6.9453917457362,6.6791020822549445,2.425788469058657,0.1862157584748255,0.00301740801857726,4.827942613797752e-07,0.0,-0.88862926061003,-1.135226772835767,-1.4035399106147926,-0.8252931144509552,-0.09310349515821498,0.0005640235507954448,-1.6619049447427059e-06
F11,True,39807.90000010844,3.5015250678457677,1.0,4.311288086928325,7.6833405808166155,7.477859906711652,3.089065856565703,0.2789422344075487,-0.011046303717128714,4.4843877074598943e-07,0.0,0.6039317095341358,1.9890938424294975,1.4237305874258506,-0.2240624584222871,-0.46934661376549774,-0.033793622013570564,1.0712104726001477e-06
F11,True,83246.50000026647,3.4232738236840228,1.0,4.144807672962825,7.572231795247203,6.608051266786919,2.469984535337429,0.3096401965080729,0.01724613070484834,2.404623633739247e-07,0.0,-0.40885278484916865,-2.0510888161104908,-3.5337465208351095,-2.4680323042951025,-0.39549788987788514,-0.01122299384195996,-1.1562984620394827e-06
F11,True,74181.20000023348,2.9384059873841024,1.0,4.995961967146361,9.354114177803677,5.670653279861004,0.3671362199628241,-0.148187686360232,-0.0030206947251119665,1.573432407013872e-06,0.0,-1.0209428156606948,-3.666564998574934,-6.015793419279987,-2.7320210658205495,-0.02569254365223911,0.03348716451275911,1.059740686909836e-06
F11,True,66013.60000020378,3.4016747971050845,1.0,4.157514120572941,6.892532131033697,5.489351933209583,1.9980832830372175,0.4020538997984603,0.016592649553876515,-1.1254878377729268e-06,0.0,0.8701549357828788,3.314307765956969,4.676272467438396,2.394132610239913,0.3752121069184107,0.016979868430672337,-9.768390785199569e-07
F11,True,36789.000000097454,3.764808688340624,1.0,4.150876317521799,6.532088763675627,6.1326621739364615,3.6803771932180545,0.6803919030998984,0.024364807522621334,-4.12413858779093e-07,0.0,0.1713094036315309,0.6589602815076377,0.5889667747246319,-0.2674976920099419,-0.14057582261511004,0.007485487545433215,-1.3094540097223936e-06
F11,True,81867.70000026145,3.3012251365378313,1.0,4.714255290920322,7.919056966067702,5.777356122204315,1.5111330479977576,-0.043184138928464746,-0.012185771698522741,9.287401913748613e-07,0.0,0.8503859030917901,3.3776064726266104,4.041371825716565,2.4724360094711013,0.6273960429146803,0.021013698738255735,-1.2081077401987633e-06
F11,True,68289.90000021206,3.101961183254152,1.0,4.870714060299913,8.331436961681563,5.453294365619876,0.6905940891252224,-0.3187528855339016,-0.02230629580558932,1.5447840707073153e-06,0.0,-1.4196502848832728,-5.260811937977883,-6.0792981270605715,-2.6106339549101256,-0.4183452059576805,-0.016268201353778152,-6.330242813993894e-07
F11,True,72693.90000022808,3.4619740077950176,1.0,4.675513829222819,7.510271462085005,6.330528001808788,2.192219753206008,0.2664806763421143,0.011118573522464804,-1.4841796662929862e-06,0.0,0.7916763520105426,2.6532850386093187,2.8622684927585462,1.3610404351906598,0.17914665472117008,0.005320324019577851,-9.345462869572997e-07
F11,True,50159.9000001461,3.5571911475108235,1.0,3.717615936187074,6.156406779918782,6.38608753749156,2.74287590704373,0.339422675595799,0.006432569052122438,-1.4715378297340954e-06,0.0,-0.6255482099640823,-1.8969389672962398,-1.3843686755097204,-0.0586223958246358,0.15513364460551804,0.013463381628151834,1.7389872693636146e-06
F11,True,77870.10000024691,3.3519765585627113,1.0,4.910842857982454,8.271855096387018,6.623590586094548,1.8540273962456149,0.10148444370727393,0.00014939857954135007,8.323633556637611e-07,0.0,-0.2583610299457333,-0.9468619316332317,-1.1075295733892716,-0.4456080726438646,-0.16010005251711834,-0.014454720490824084,-2.1277568626127028e-06
F11,True,32338.800000081268,3.4746646344509267,1.0,4.266565333565314,7.033911338340703,6.283209630734858,2.499515088697992,0.4034691566512581,0.013699102205343514,-5.061646262101739e-07,0.0,-0.27756665585229046,1.433753022940625,2.3182043272897515,1.1546864909064285,0.07055293815644367,-0.0023820821544884904,-1.7615473671564978e-06
F11,True,69223.10000021546,3.3841902633216883,1.0,4.261503165883701,6.621661982893149,5.097346236757113,1.7070077133887975,0.2615908714232846,0.005588067342918975,-4.739635888131546e-08,0.0,-1.0309581014829075,-4.2321573563693695,-4.775042169672975,-2.513218805136004,-0.37381348306984985,-0.008808499915302304,-1.868012622079489e-06
F11,True,46162.20000013156,3.1657981284645516,1.0,3.792701449122989,7.16754136150281,5.8505781857926875,1.682796218017502,-0.0956398600863844,-0.013844804611562456,-1.557919234377049e-06,0.0,-0.16013871651989858,0.8182269684619753,3.300217336427641,2.9504725219046715,0.43521381545714694,0.010009946986277994,2.2423711595216834e-07
F11,True,59287.90000017931,3.6681669730316897,1.0,3.2151128443154784,5.63762247623736,5.822498264812144,3.084780902294854,0.3615374680521457,-0.006203079223533222,-1.6468635488627342e-06,0.0,-0.32732030474430507,-0.05787088074451128,-0.05196434940313888,-0.9139543703370151,-0.5633997838875601,-0.019520344351033232,9.066281119050263e-07
F11,True,84269.9000002702,3.3395647946291707,1.0,4.912659115769711,8.618382178410265,6.7226241944271505,1.9950684093507414,0.06936080024056074,0.0038832740569628207,1.6362295467698362e-06,0.0,0.13133677449636025,0.5595437411948475,0.2576020813770384,-0.541292024411466,-0.14856670441535755,0.009101292056266336,-3.0833503304092117e-07
F11,True,35239.20000009182,3.6871795275603954,1.0,3.3960574705406392,5.007642204486509,4.718121095292973,2.43955212027951,0.2570239730953646,0.0007240415056894463,-1.0337061915137994e-06,0.0,-0.87522429418555,-2.3443900458704174,-2.9902919249426736,-2.2973551596360458,-0.5336708766949233,-0.01877192911181277,1.861119832158517e-06
F11,True,45374.00000012869,3.275684599362774,1.0,4.377955832439138,7.9833911215928826,5.474984472071323,1.7043908730712136,0.07362118154357296,-0.006695664503644985,8.952780535959079e-07,0.0,-0.7846188900716343,-3.6861449723930844,-4.747895378663674,-2.6390198517614096,-0.46716866366368787,-0.013687910520610837,-1.292513285810711e-06
F11,True,33443.300000085284,3.658630565750836,1.0,3.5237767283507946,5.329010779492614,5.454136726287743,2.9120799667889488,0.46024263942605476,0.006926881452333631,-5.223274451995587e-08,0.0,1.5862792698317498,3.7313246475133246,4.080252705897547,1.8232111689031951,0.2282435170904679,0.006936329883543296,1.6100095435765032e-06
F11,True,12287.700000008324,3.3629095020847806,1.0,4.389714104667064,7.11289321800658,5.551201745763011,1.5993197232328442,0.16713523560628774,0.0028764719460206037,-3.3108048711480414e-07,0.0,-1.0837484052231525,-3.028856115956305,-3.4979088778806386,-1.4693265691298938,-0.031315318419772524,0.007483993336962843,-1.7582795350452715e-06
F11,True,40650.000000111504,3.816660737294376,1.0,3.6292258365735903,5.285075158365983,6.123480270049338,3.687610961518025,0.8796100772959354,0.02955133786998666,-1.779595001057942e-06,0.0,1.6444485276214131,1.6772437123124084,1.5089119974162912,1.2456932646280796,0.500006298023786,0.03671570448730827,5.452423011219813e-07
F11,True,80363.20000025598,3.2860834784202004,1.0,4.313874269357116,8.399332697417302,6.975216956774084,1.948564766144454,-0.03839378457286991,-0.0119353797862411,1.3518969045787786e-06,0.0,-0.43512457147383027,-1.4519512517307078,-0.7756363629647776,0.07001745739906914,0.09767036797441185,-0.004213737019335827,-1.0951163236969238e-06
F11,True,16891.70000002507,3.1304939025098286,1.0,4.479141932382352,8.42868440256014,5.720715945951857,1.3188087879108872,0.21919667246410957,0.012062216246988887,-1.4827525049701482e-06,0.0,0.8210206379803838,3.1143312504546183,3.827186899989645,0.989211076631939,-0.09498547361817516,-0.010807770657933785,-1.2576272880798887e-06
F11,True,84144.00000026973,3.5263585631225505,1.0,3.3769128642789465,5.49958124423854,5.731861077116321,1.7955878930341933,0.04032594464064722,-0.0038615944509288844,-7.133401348878922e-07,0.0,-1.3497979136250657,-3.1196107976822645,-3.0563076758118783,-2.5979673488263915,-0.4804462001651808,-0.012586034891463415,1.727956143768934e-06
F11,True,64218.30000019725,3.4174525374372324,1.0,4.395316608859765,7.485782932968433,6.423244663576851,2.068763774148347,0.19798729787915403,0.00028529540332114224,1.1596306058969196e-06,0.0,-0.16975876926770558,0.07658782003721071,0.8668438661636069,0.49624693283054566,-0.03136159302462705,-0.007061749275457103,8.539499076128795e-07
F11,True,26065.200000058445,3.2940624000060352,1.0,4.548702581878498,8.151371797575322,6.3730971921499515,1.8182014830987085,0.2963460354176902,0.01940897928159981,-1.966651687911347e-06,0.0,0.05539639277888258,1.0312279089704997,2.3391416764650055,1.343147617157948,0.398345783028594,0.015336709180449184,-6.254729109484578e-07
F11,True,21913.30000004334,3.2143653984881837,1.0,4.417197006384057,8.185258006547338,5.448573596543447,1.8237369230102871,0.17019177553858608,-0.030129348149414033,-1.8177482783986768e-06,0.0,0.9832775176089901,3.5183239152228962,3.979349763788661,0.7193163174836017,0.07289948141427145,0.016308725189661418,-1.1678836541138333e-06
F11,True,82519.90000026382,3.573223866214275,1.0,3.0036426277185453,5.51949100403622,6.158730122928018,2.791072845751164,0.3967869257352697,0.007199557653046877,1.3680291501245023e-06,0.0,1.2086717474724065,1.8921271588236859,1.5565243500077668,0.518559889452338,-0.013317747395825348,-0.0024556223351996707,-1.2273318093999043e-06
F11,True,55988.0000001673,3.662504399683242,1.0,4.2870217032504625,6.666437561989186,6.029807009435867,2.962448587948739,0.37215103400119615,0.020573497349349882,9.819355886061484e-07,0.0,0.017122901870012305,-0.6311374117590712,-0.660659794063267,0.3021877431587276,0.2909144152068504,0.010331198859513115,9.651505158131036e-07
F11,True,55290.00000016477,3.263678783550699,1.0,4.074172421119007,7.360608803239544,6.6521388364181515,1.8084695741877406,0.20504556438158567,0.006978891876903252,1.707610591090594e-06,0.0,0.20805672839185255,1.0840056295184453,3.36869632140234,2.196216258512426,0.27746208293385555,0.00070279852581786,-2.6500710913258666e-07
F11,True,54919.30000016341,3.6019753715751532,1.0,4.505606787224466,7.09835436673321,5.104704322452767,2.6993680385119365,0.34987678411836404,0.006873026251520559,-1.218422050739808e-06,0.0,-0.8945852976728178,-2.6229809215000435,-2.1698062400785294,-1.2859036414142837,-0.3794856771917356,-0.017520441353522657,-1.5919653945981478e-06
F11,True,51092.6000001495,2.998705444703199,1.0,4.52766260316117,7.267145043837483,3.7652716986241836,0.2945252901509581,-0.1523359448046807,-0.00936105925786842,3.615390809294959e-07,0.0,1.1875141874176245,4.610917623753446,6.2258798224101675,2.7391765120780587,0.3173311104318655,-0.0025554358294070803,1.9903158361943565e-06
F11,True,97550.1000003185,3.583786892311062,1.0,3.408476394334886,5.744173585132174,6.166293220825241,3.02982650092302,0.5062995864508638,0.01611875218105001,-9.611721638113294e-07,0.0,0.5884790047702536,0.04610219191736023,-1.2264789678743702,-0.9843177665081487,-0.11243024208150182,0.005113390588642476,1.940473662789402e-06
F11,True,36336.50000009581,3.575384190973298,1.0,4.066888471286734,7.096519892734177,5.93306343241649,2.668484050044102,0.34574877100355306,0.0021999143424057503,-1.0009691288066465e-06,0.0,0.5348249543246877,0.3334149947517005,0.19693923787099216,0.16559634940787152,0.07878578973630807,0.007571298957341665,-6.579551687101384e-07
F11,True,75251.20000023738,3.3746111563982724,1.0,4.1524515294656,7.082179075503171,5.684904207100849,1.908578063695966,0.22961119585111028,0.009544257338874781,7.107732432242393e-07,0.0,-0.7761577311239575,-2.3038978577700484,-4.280665008555751,-2.4808100228095284,-0.4716412168221089,-0.013925532637380703,-1.1166295524182563e-06
F11,True,27380.500000063228,3.519141232206833,1.0,3.856701551772889,6.684896001258651,5.432584969966748,2.015354830784784,0.10407215909870504,-0.00592734887132709,1.3913141088438184e-07,0.0,-1.2422557915441033,-1.6429839553226693,-2.1415771197527262,-1.8044750659404025,-0.6212453467777129,-0.02804242949503276,-1.5534977798979722e-06
F11,True,15914.000000021517,3.507735420982755,1.0,3.5487160175752237,4.584238150142094,4.015542109025927,1.6007483393970974,0.33237485480270607,0.017010156064132677,5.5249196528682036e-08,0.0,-1.9965194256521985,-5.049743668518001,-5.210741464144046,-2.278319927924979,-0.31150043717474224,-0.005455599669802351,-1.6449326554645138e-06
F11,True,89691.30000028992,3.5436632238475387,1.0,3.696785308463062,6.131978628624632,5.745845110947832,2.667764185489524,0.2216337625962526,-0.007347958330642787,1.7502033076273238e-06,0.0,-0.3862437609735737,-1.9099657859704444,-1.9315134075074312,0.011069757198085518,0.32047604496035836,0.012893117702634927,-8.017928915587775e-07
F11,True,57411.70000017248,3.2654773073196486,1.0,4.569186260763879,8.24467050950676,6.812320594704547,1.7120921678303975,-0.12328082029592974,-0.0012468932597861312,-1.6992869053998758e-07,0.0,0.006388511216548671,-0.9093180313985832,-1.7733019355890707,-0.3904632463726192,-0.08138151434758302,0.007406798914372553,1.4233418051887892e-06
F11,True,48364.00000013957,3.691401659827788,1.0,2.5187640703673138,2.6826263587581822,3.1853190004314387,1.461871957629777,0.03356715164368745,3.142082537597328e-05,-7.216127538262289e-08,0.0,2.3130089935911946,5.212045177859848,4.80457621997821,3.2274865515790974,0.5786358312819933,0.010514620904645843,1.3041101239578955e-06
F11,True,89817.00000029037,3.0584979884326597,1.0,4.455287351359388,7.5221328348736245,3.9642891900652613,0.7903157100522765,0.09605538982794568,0.010266733872463539,1.5244920192774456e-06,0.0,1.145541465678722,4.517117527909334,5.525335306094195,2.1362043579561165,0.3656065280028442,0.009685441692844628,4.1026457553367263e-07
F11,True,60575.800000184,3.136334390050356,1.0,3.5570863236707653,5.452048892499936,3.8020272092142755,0.6527459730518312,0.05853376703073747,0.010883521832048729,-1.2500283598432844e-06,0.0,-0.8736670841530124,-4.219644699351181,-6.533232983651855,-3.502542921393954,-0.5858085524132367,-0.01290329476303728,1.5440756862007712e-06
F11,True,52717.0000001554,3.1031344552173463,1.0,3.7892339979039,7.317423526480792,6.345782227550186,1.5339046734740813,0.06481608401234672,0.0018452731927789223,2.089536970974567e-06,0.0,-0.1420177542292807,-2.010316368906185,-5.203702799213876,-2.9140492752910943,-0.4082001603260693,-0.014242945143051753,2.848830304377921e-07
F11,True,50566.60000014758,3.568312409867757,1.0,4.1260568674260485,6.32800974014659,5.405954394177481,2.8709994113200876,0.47569708868440547,0.008250372667338213,2.2864292486512963e-07,0.0,0.3788088399972601,3.097157927889216,3.1904352312004747,1.3163886168574546,0.13996760610177614,0.0053528110587499865,1.6646249971613395e-06
F11,True,10909.300000003308,3.4576165448543716,1.0,4.29971384653417,7.6868660021262905,5.9264384318398475,2.371657326169594,0.3508581616888898,0.008700780853317379,1.9722237119538113e-06,0.0,0.4226233600945075,1.4988572039770072,2.333791178203911,1.2330299136131113,0.21695744901239428,0.006351305780543627,-2.695880039388505e-07
