orig_index	refined_dps80	seconds
734	635.39844224382868885144296742249628508009461261691093669280432961048183781685189	5.120
742	641.02894431146132862612846251992388814254656918476072686970824311099894726380669	3.671
750	646.32283060815227415151803871905005424972937655688884134239354917956666389139906	3.844
758	651.95785495878231804735170341715169636867963963269952177010884025360774578334925	3.784
766	657.35587044699947210335441946205629425887773024779998405623363131019711332842242	4.006
774	662.53876041768774004214161977985398938163735519011156733618095268944038568280255	4.021
782	668.21042888647697781827833214908133637193175890903306949334009082367258059396481	4.066
790	673.34584953609007325893720902354893854710407384223514301487118168692722338564993	4.168
798	678.78698529751067552299377493862971635479610655850626498365844804243835048869028	4.182
806	684.28035474601891210779805700930228452345969894327698596269096774371869898361588	4.400
814	689.48879673344742882824127361109452603046597622239828990245309985285464702865381	4.537
822	694.78868620167236364229305209814247824812224861814032216566386646308637139531293	4.454
830	700.57161463468092112270242128705539460652140447296130024250380497758931093324519	4.629
838	705.61002903284526354188247203134930813952346215595596796559422796153170999830489	4.620
846	711.15786460065765520170004905517908889678959165473162489255372359936171388715781	4.520
854	716.23756267374946799234226546120061573834110326862421807238599713955237943145753	4.967
862	721.43430538457169782203349142610946323492811358729623419191731523946110048140200	5.037
870	726.68760421478099735309616716101478620606321071504659768221736739639263215918211	5.044
878	732.31882438455807002639268167293280587495270477930296846892180630659794550079529	5.009
886	737.47052691073281032956037140707058217274799381540662230372351690009568520658880	5.066
894	742.85634988190208813511639228989119869846393236858968737469857872259386889123377	5.296
902	747.95561706271457314484617816120674754914358932485239108872599254536877264441177	5.342
910	753.01582218482863595654728935341079217410550775975304652203889174595805215425163	5.366
918	758.57767174915992439077887787065766341931083925980628606286665672075556449897608	5.401
926	763.41218162233647809515121749936657995374024704025308414266691937804278623689557	5.514
934	769.07242482172840147005440547197785426226571568146167310073478260726912472313898	5.679
942	774.23427782982928181264250080226419832446502744421205571363751240063989456602154	5.773
950	779.34796657090272857574678495745272941831520802693830425281728718474699156099235	6.097
958	784.62005820008012131665951504843191449584376929195332714799541548516687190217017	5.889
966	789.71492720171967223032258842661870841461774215970658394749526845745990507307945	5.970
974	794.86434788288961997253718714552453333547361998621660474315243848367388645521309	5.949
982	800.15613923208135688284699681945824746212905109648886424229766012247457367706791	6.697
990	805.58320149601238089489617603222444408170348327682720455520320419202140951720980	6.400
998	810.43948715806425909439351760763001457342122145288785277323447286304837959708108	6.387
1006	815.86253103431932969450070905975189041461403587096294268208310035760921571119741	6.616
1014	820.63781458416011182734719189294828001697818783386475026815971012677403720277504	8.178
1022	826.00291026557756681860374208425540527388971220223172535856729459323862692673780	7.251
1030	831.33128226118931212608608957815461770202910870154647512092595896688317845087404	7.003
1038	836.35514788381635370023861535728138548748874177536175472105657783258425013237426	7.109
1046	841.54750341251395207805149434979551561601739854387634786588300611096695195176457	7.156
1054	846.44984629157971386881033050144206790903457295823112758222885437661160492094029	7.224
1062	851.83268372907029285498092683599548572014773609181141876384263970292226799516828	7.307
1070	856.63859497060116967867801163556026115356295866711419274939609023254478573955746	7.811
1078	861.59045052691265188036273740069546305014168386536521014130696713392225228605237	7.849
1086	866.88004403415244712251210453283902892982867230870195381215295950449410037947430	7.957
1094	871.87462170667486564371213279985858459751062690428941034647005953291306892453242	7.937
1102	877.24916676961285218839328979012308908709498211235346983462732341956099858896834	8.172
1110	882.29828989369755545540409543329925930660238878113033636840712418437464723656398	8.310
1118	887.33840047516465517975057365372816989592262518440217200726771022417354299573802	8.565
1126	892.25421366339260232910038701694345712570068509598140466213353064209254307865777	8.437
1134	897.57638656546255243519068413087858637009065881159464955334031526949139902773157	8.688
1142	902.60337877976248463045683682080247008436416928324117599040147066820674261253043	8.822
1150	907.50281491280502907275219692181864514184858595667833763689350990372071144968121	8.746
1158	912.67503124535789750560963117358207969850008939029494138990044810420305145403140	9.290
1166	917.70949775508959141562523709313597925191785088208046995976026175948987791993373	9.363
1174	922.93693016931069712354776710776285809470890256231413006621872274370302799290929	9.090
1182	927.77569373666256031830287446041396291310335985628218198583264719929238000902999	9.287
1190	932.87134455050365202567124907758276493659992966133272066145479678022645625927859	9.468
1198	938.00566741773860409738179750706390085502376428202113239940241030008960441382729	9.694
1206	942.72851871519716829968942912280170148081038017813641725577649514607781085523106	9.832
1214	947.50267550396885446910455979084534077019247299263286269146244233894323466007606	10.083
1222	952.80236546157915248446806280157357322887807327219053763198090992629325957728295	10.133
1230	957.97661010855752010874914063335153163023696437461487876487230556371741076264617	10.265
1238	962.65723715692167707121951228836135971851362485419335152878394170117120207207024	10.216
1246	968.13621021326867785492283957152802918600093832891320385347184572277765159289062	10.705
1254	972.98898086262518834503906156091285065097812177509978441437206530409807319470923	10.696
1262	978.07677657290028322851680230310013428451424119172743254717377698062143291303087	10.880
1270	982.73831707107569067133742147131927119069200560145366060048502920746631984023917	10.460
1278	987.70112270981330676987319630457362894718624477881214274851848527109015142246473	11.251
1286	992.70066814907569781214516075329038646035126957640527126974726095297405523787931	10.990
1294	997.72385665317783770300211598375588420822681147059381877778949844764775200517639	11.451
1302	1002.5712742725176873297290325383971131698609665839690265027582118616682877836223	11.369
1310	1007.3688625913142371743937962219259255271708224880536310306440271482580031462129	11.906
1318	1012.7050269964886130190097288847451408884405546234175102578791865459501532052869	11.715
1326	1017.3823833252224409511917858927355209157557970588021694277950445686282249232465	12.037
1334	1022.5630586280215996084383251533775962277985729685893169654221080156266230487705	11.944
1342	1027.2266986402171024556486422890149502179115655464383684665516008577190713092428	12.462
1350	1032.3811314620691195727346361609118334739509886928339396370491293239803471008384	12.389
1358	1037.0961410940442188094295393326623892542558579283118840499869941635961875107622	12.697
1366	1042.1226251514565957963267507321957374644906239222608114180924889734542214346879	13.125
1374	1046.9783160148944812153959504995822577887026822000449044861383805020263963642688	12.768
1382	1052.1034255302314451189211155518475862188758698674920959007703135537655169490070	13.543
1390	1056.8058503923971453489726577882866531624786991729502746379998045101574947254911	13.101
1398	1061.6231642151830616039722045860937054495118616928990957315278984256107827326101	13.169
1406	1066.5763472078953262628790285514334294203348810946803352509219683186679796285872	13.548
1414	1071.5565335228744897476884323751149242560981016163514453480147639424815001217030	13.589
1422	1076.4748465542404453084942731869570792144203689867316409128181595200890322401433	13.427
1430	1081.1933473595011617860374018377953722146135567467297510873214641931324119827016	14.313
1438	1086.4120303478483462009872539682616538533618902557636461672219488169386875875670	14.458
1446	1091.0321340983773328369312612807477184343429277474556414293444070800833522799800	20.622
1454	1095.8905568079281792848599941778506664840443308606502951853687094242569554427745	14.370
7	28.831682624186875445021961912984389725690936686091237775138756898625795215900848	0.052
15	43.591741235575170333664001748905701793699552000601500862457551796108164322851746	0.066
23	55.217787453484622362233696502567666231031579020486508511400691830592895865859460	0.075
31	66.494769267189586626242692147606512963828590628997738853340017878719283838344636	0.089
39	77.101831893489651543153113158020487353181786045439320077402305894575061701133622	0.115
47	86.755972188255291034286688863301946038010341568913200355300118804973647214409191	0.119
55	95.624921077045154809391124879460901122446851794570556585310878065203723853784394	0.136
63	105.22181333799052965112520237352203445871708569328054714218167004730905182970180	0.150
71	113.84343404772059066571245782477118551208122026466506807321584867656414233305477	0.165
79	122.55731782502656535324732189398466007068636703105917323518842287087170689015164	0.212
87	130.94859240739616825593404876841373854022891111847936646383627924450678010630766	0.211
95	139.28400855168445531403973587295470038274266307392311356017019238705103105396762	0.206
103	146.40978836462598996461981048869324340966862873294394736004927862281430147481615	0.302
111	154.79531222957590859403522557226331714413799324167141755880981466047078475177273	0.261
119	162.87145492254161388020999021039844615130346072391611580684076055095380948988474	0.357
127	170.59793204875212348503566550128345061358677268276362186638960460718248894307617	0.283
135	177.69272393617015584259342493376710583281395614032484086704229922497210802395364	0.287
143	185.49181474119023689146973934572727623990368157582522948909631477539149904607287	0.353
151	192.79250020622888384899961782163381862492812709162527658363270850794586932348379	0.393
159	200.14614120290689496757067658179513571739970707496940066646145252274712875227988	0.364
167	207.84676106800913563151236457062405943264402504238255435605467044068145735584552	0.387
175	214.43869235035560896948724758943649667394734981382848223270439111918416616826917	0.429
183	221.29837980268008067580833409294787151808978121528745039280149174350837900088598	0.416
191	228.50232987878620982854445904186807182567765008156224807177973329173232673201912	0.432
199	235.74710143999213667703807130733621035921210614210693541757775250584109131405960	0.426
207	242.57018786101439970508129121607250307707297607690787051962943962484921759736949	0.503
215	249.16175349624248057414694174925055070548335844029585378107695032853505822941231	0.517
223	255.65038799121145181150836025162023690489865617596421718436738043560353722002803	0.548
231	263.21674486022900271273489957237414553122742026104246997389523625430968639768177	0.552
239	269.82867922431611396440424504819571584827886236747658343208229775204375136887978	0.641
247	276.53616908973935144725546277553137592265977858202506261760305305139655565727398	0.631
255	282.79555448631116757963146884736341947880663531375154435224029659887859866432092	0.651
263	289.54273210095694234895232719778384357673344777520036652042317622794664406019660	0.661
271	295.69225641330698093610466713295065158921847210263537977605787830455060101463467	0.735
279	302.60778955281240359257163073110416322168366661284468438006434693922056111803319	0.752
287	308.77652372354011222956745556515225227383544295485603612935463086779857355523653	0.858
295	315.61810241364965827035325813531605811782535458972740284417026106325890518522318	0.823
303	321.81384190564453265391602268662209395878467799625369790354899317499135457942478	0.802
311	328.12303028670739322841891599312976587910944150368566632997300424709556435471928	0.872
319	334.39729504253850509598475654535290139488916168507915514286808126306605802346585	0.918
327	340.71488796064567153795903077071239224483920630499626391670528345163407028721871	0.925
335	346.85253892618427233669178797833189662200439088292984898902185292136515302802842	0.898
343	353.11074906714481578463355290807671765134260810518452653777343584142720975312147	0.995
351	359.63189178143130388096747170887693608850149512659619510395660618694981871102846	1.006
359	365.79412194734278087476047327189158593467041141928510873631147739180439689250197	1.037
367	372.04961996518767990996075297037501730869653867460044776324329049549308367066680	1.053
375	378.11645513087995931656658888126348266441336157398863429954186446904362677950809	1.153
383	384.26705255806355383556821505629966859917664088990456516862952967088406161796907	1.220
391	390.34665327735207408808083430136479606426151535429918586285173714444994316316199	1.225
399	396.75472310828830773248670361486054072834303343883136850324999478348581204060310	1.309
407	402.42047920920761044957450883232646405276394093081674743221563711666836450186091	1.222
415	408.27530974666423788361474877556780088489642218932798975561955032055847999029580	1.348
423	414.83884707422168504314112897298822709381429853754182809773294727878642990123362	1.404
431	420.54646420838990768172148094168006414813532056465533011935995660587787382349985	1.418
439	426.31302943229046703919223360938403998356540000939933419072166188319120598449210	1.422
447	432.12701066309855043841034204028455973946583597323976488525756185121304532821677	1.466
455	438.43152602851355890617408133925430022879943799090040716264857374375138453122060	1.685
463	443.97249607296385738254313179872580249146589194817903675354819851649231814694141	1.620
471	449.95385306562501581219566349916338784103555098733559840388207616320447996002091	1.610
479	455.72066184359867042721561304881482338343067050955045209080136893074230870079478	1.651
487	462.05739479596866340617123354265559432159478912870631565713276933364914972104913	1.877
495	467.69954286231890712682431379640453299368134629159526233096143766605499183677509	1.813
503	473.21785486687416994274995732122684046492277643845236135452924795133897928805838	1.876
511	479.27615041721475803874949338513790090923027229099890614785208146881147526943395	1.865
519	485.46945831190672569337935003879379337537714053004495015052169166265570115206308	1.884
527	490.56655229547760035130294577639462766208595421181360598603901110957581996549268	1.989
535	496.93695606491619251778439854451675214818893955651981333341269499550103145366584	2.022
543	502.24618980938615341954706748984892239295190373406792896938456652205429860942862	2.127
551	508.14989598557405668416880903107938443374910391030381183800489329704477349592697	2.187
559	513.81180078686365267264571238242888555490857543077167790291503144754520687510491	2.172
567	519.65938282016297809431258476357982187754577630131384180090426740045851165461678	2.315
575	525.31697142119969081402968236910653548909861856536656456760825928560194907512929	2.294
583	530.68823820096401269084173000714751182070791946947289340809275520308226506099491	2.484
591	536.22477158227174100492851368399445826979102972466716047459866071766414431489179	2.343
599	542.32765456627537472379263318811779675585317314573793956875467669195805058522439	2.560
607	547.82905431634006886821491859834643505659608048886037055981139723114683137376109	2.699
615	553.29790275872978554420899181311139458340068975981703942404675411227319455148150	2.718
623	558.79542567112982934155643572757389779418670709989206584239654694796383133019010	2.609
631	564.37761433002535620883492763059352821528559866512347643860524680877665477012917	2.771
639	570.12549484355477207971614378122788093054294709375743108521964993638156979160485	2.806
647	575.66184693411424864530873717256842309375527297578937305433208950668619352268592	2.986
655	581.20540555563464468491860267258806600433419006858388050721996464627324011022870	3.042
663	587.16468470023767997749636167433522680534876577808192900448270245774211567924487	2.963
671	592.31446605188934558318388086561710825519793674114397685005877562304501581133360	3.168
679	598.06867010659555732985561269381842146278316250240557173417449935515243392398413	3.336
687	603.41261351348523922786315166334959184150545379050277911583909861870790234713581	3.233
695	609.05396465695478477485356319529371747898712115336129763764954184682351984506003	3.329
703	614.50288524799253808625758999085218921336917788594786313159591763711959762410486	3.530
711	620.05101085148524214225674653482117576016777405282299965332053190279501392613425	3.267
719	625.78324106402817618418321101755877870686672089129375153497339639134796093298131	3.369
727	630.68309579957228968870973687770368922560177148413372556846204007593012689756175	3.667
735	636.28348734263690323326317713761381605127650933400905192724254881815928117859218	3.742
743	642.11849758136522795859932075667188301619225331458576962598344170071351167625736	5.138
751	647.24031735917440264109586019211301120135886405983689983638736306128263910558928	3.984
759	652.40764813835003882824514517860113785990046336090124379036621319520170967965685	3.819
767	658.09679873000490639244124298331115305372369632430736951998542799035757169095682	4.065
775	663.24563685317477165225430329047842145821977344703721300221473008156561673528630	4.256
783	669.15158038436120987774635449893499186724022148339850906516218907444050457584926	4.133
791	674.28827144661978791593318847897071524451485810123917853815159658697156786522327	4.102
799	679.63475136919081486546369243788472419279965548463456508817305585122080565770197	4.261
807	684.76111907121641694706831443244095514567171940946951067317172123929419073196380	4.235
815	690.02877193591853718326762820583432841612346984285873363718999067558171162911725	4.517
823	695.70685022500161508290081319430007654627932993882142554043278997503613983027788	4.570
831	700.90486508407399544440570968052110015891122818682109456021954468944597370755606	4.439
839	706.40192154515663792832062528203350951816661124949372589410678055863856050197889	4.628
847	711.73438232592837832279051043545005125330644223670373999081689531304498539416171	4.573
855	716.94126046636178054499915516734112042953421530509480171780620024970387752583040	5.198
863	722.39114163237767458652453268866978857957717956704400898000561765196927264265998	5.194
871	727.34215154865896605634112842937654224940969930777862641655787232063100136084228	5.052
879	732.64088548873108030899913549912196877682803333308696881043898932890517621839575	5.310
887	738.03881559753011532587007576984711288166109434135561520332927627268235088605563	5.168
895	743.25809608156918419991972198070014831046445286413155236219702426969663404449337	5.290
903	748.30717524079182831752509192774536939102002828532444187106028031491782131934903	5.369
911	753.60673299090002198613831047575400369622269930650073567588975794760422847970241	5.384
919	758.81892891946016591792980199636614353734622804266654928938170731402267260321812	5.461
927	764.21919405867704380442038172304855151324334589846880189687849910693465124132330	5.424
935	769.55987688438107638777552862108699335042863841847351178400985649926313079020660	5.676
943	774.71210751553393892282576180234792490021906478608550310459417931279570203786859	5.768
951	779.95644495675537379393274524888789038058309306602252980115301817055143280869854	6.111
959	785.01109373344402004540276257460303345483182401967284444461293579587315040323178	5.854
967	790.40172184349340011100196119052165460379983289226038420689127158121858674714584	8.250
975	795.71086596587962346871083798544681085166505042407020845074768776818217107191630	6.098
983	800.85593943026901860070603971160901425321057472398740382756786549712699411908580	6.373
991	805.86400601424771661768042750450655870754041713071390548299148123729875659791643	6.535
999	810.95425328397683171216410431134585007188048908551402776662619442271667276689412	6.546
1007	816.11183251038273362409704882619022526168230022189200655363249247239456179153789	6.837
1015	821.51395035312929013292936064779547707999645664503816834067794415697791365423287	8.482
1023	826.48265424298244692829836395867173921369026022336674610719688233432701884418482	6.974
1031	831.87288693362789605346551693589172100632920924612743371373379296808937898025766	7.140
1039	837.02145971833059143591340629657825565849627537927029151782627171859577784234813	7.168
1047	842.25524538769693020930153385273486624609026768997385091791997788801866867413145	7.463
1055	847.36121773384395571566981844782302818027060953492584458855382146320464397487960	7.238
1063	852.40892628459979474204983760536242974243847874588842261596878066534059352947610	10.112
1071	857.43004504843823094312377068522575818660555736797946906441448192008599722841199	7.778
1079	862.50244145543236942159640640138081035696285655584689461984672577107241273004381	7.918
1087	867.55216235466448618727116691371986586660246929389384517034642773810887663929934	7.768
1095	872.39566739653751799467092907555333964850426302553686706918714056098929787558719	7.890
1103	878.12845741930236424322485411263023909613204179454134816598099493582384796839194	8.000
1111	882.97599915551011845754439319109166539213139256567952186545970138657430606388317	8.456
1119	888.06821570085933496343553620591204675368071443074268058760495251707115702285335	8.371
1127	892.97878580515297598962724807511709588799291620166254617719130243429573852597149	8.693
1135	897.95464038921294777515629350196922861603322298378296094786280789132201928076228	8.823
1143	903.05793569924346947106160122214888485485286744435531336072786678884992176561999	8.653
1151	907.90098925079951273077268757004437581473162610852614237122946517998991013452858	9.109
1159	913.29949504535456695416470399690508681684138692286891301417600972799889584292481	9.101
1167	918.33048963418441842986344937449005274545418604199947342312354556460592768148171	9.382
1175	923.48063299745273771015800928587908272310428116764465646516021474069250357691465	9.287
1183	928.62991179488581978829593157618637560329177243252182408837443260155848201861395	9.307
1191	933.64829685875925943335029369158672332852607196272252604251729532311778190940523	9.669
1199	938.31547813502727868105399318009839292391251906181575748724021440132676632045410	9.495
1207	943.21601786123703901403262068512811167129637592210515972650446924350411902675150	9.751
1215	948.51616714970162428017571794474869760720455444461275349041492770432830933392834	10.150
1223	953.04647266675562414378338181455595065983123129820291769240401857306179584103148	10.139
1231	958.44642177858542874665975844040246490265046226175554758897123808556406617746521	9.924
1239	963.38347542003168740636970651551417298289583798914041458290026857321672197594042	10.332
1247	968.65268924253507677726638561679540044052512765802734891148250899820844069674305	10.849
1255	973.55643768112252967665616274005037911810387739601733638990300452450258876922585	10.828
1263	978.49991280231488444618823326724971968125876018683191893948444222317915333863535	10.954
1271	983.35261778246343372697878026181784202644451000680980230268716758177272282867241	10.918
1279	988.37398408915696474703390761116521464652255353527942718916159797880760659137687	11.060
1287	993.37963046169975827980564234367947777672754503997850856600661620804359674003230	11.244
1295	997.92587819025627374480229039257808329607116773880942296804258370356119631888201	11.565
1303	1003.2438296719206151836592392211922595880303883671779152755593638856530883489529	11.506
1311	1008.2216230136912964040620772068032289096106396933478847970707346058195209158158	11.676
1319	1013.1764349137989245609171895863964371732088536540228166966314415282785063140656	11.619
1327	1017.9358935713355953097701491424725727019093210896249081115848168372429184619313	12.062
1335	1023.3532975434590615895364742364880329386733613854477075303011205960237348017318	17.212
1343	1028.0406962067454295767861764703409800965030877308571372072626387816673651899174	15.876
1351	1033.0040635791545563589758843995792274128025408803121134634042427843594274341661	12.982
1359	1037.9458379441011667463888520266535050149543192695246739334870378991771818383161	12.700
1367	1042.8794852569923487361290674326132445355060664134825249560109400162062665281013	12.561
1375	1047.6291742407473437630811046155735268279901868368986101655302961554792316959031	12.918
1383	1052.2681827963046937909494469446516119336450033569671330459697345431536656487944	13.023
1391	1057.3908474919124426816100327074285660825611076652565157695188892982116254858690	13.331
1399	1062.1938163045459751737723341823014159182896507897199158567691345753172255811615	13.396
1407	1067.3979730006628692433114109756937051727631609749734874275427654310800016831905	13.424
1415	1072.0763780271099309657371268828455198080439620978381503617169764103265336941701	13.401
1423	1077.4907472685500582743907332353178834032533318943700816365971898568504166248907	13.940
1431	1082.0128761980726114797752269579893484463914693414677514909957647620158203544355	14.429
1439	1087.0279186919926690230133723375962061720333616243018372575627197083247386837760	14.376
1447	1091.5813934079700106080716843689095564769574615345729445231155522701043647225378	14.719
1450	1093.6381147883529335434373202741069052612318817413200490574327392450089449293867	8.493
