function,GRH_label,t,log_cond,absSk_0,logSk_norm_0,absSk_1,logSk_norm_1,absSk_2,logSk_norm_2,absSk_3,logSk_norm_3,absSk_4,logSk_norm_4,absSk_5,logSk_norm_5,absSk_6,logSk_norm_6,absSk_7,logSk_norm_7,pc1_frac,entropy,ratio_21
F1,1,36603.10000004301,10.507888215257388,1.0,-5.253944107627694,4.194869782463178,-3.820081809320231,7.827241181569547,-3.1963339992305833,5.810918800433693,-3.494205408057087,2.3594620617746243,-4.395510454499012,1.0900577084327738,-5.1677134692718765,0.3006576700011151,-6.455727078051645,0.005793173203089418,-10.405019196084439,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,36974.620000043615,10.517987010313036,1.0,-5.258993505155518,4.145867419048967,-3.83688146969332,7.525869037715851,-3.2406472144498775,5.827028859438782,-3.4964862642980834,2.115241543638043,-4.509824494148894,0.5443564435167962,-5.8671445247954646,0.0364947310173567,-8.56958088963195,0.0011941122790224588,-11.989345736719702,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,37981.45000004524,10.544853161627122,1.0,-5.272426580812561,4.223007454202789,-3.8318790397191522,7.650310876778102,-3.2376802963133327,7.143525878297408,-3.306220105861307,1.8978500742708668,-4.631704875172647,1.1633372592110982,-5.121133758592142,0.21595103783507263,-6.805130154491425,0.0012353623150282529,-11.96881755943906,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,38352.79000004585,10.55458255512821,1.0,-5.277291277563105,4.861056132912996,-3.6960355519612067,7.993059668183315,-3.198717653893124,5.130856693365233,-3.6420186355662825,2.1066791423498294,-4.532178436089008,0.5342310844602197,-5.904218068755311,0.052990975042318984,-8.214924939695308,0.004532544748949855,-10.673763019820731,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,39422.26000004757,10.582085910368448,1.0,-5.291042955183224,4.543578998735467,-3.777327927983597,7.714910250002694,-3.2478881026184,6.587224221070183,-3.405910906167078,1.9958535376021798,-4.599971157941565,1.1696998612541618,-5.134295768125453,0.22765181430152834,-6.770980902715908,0.0033900888575368686,-10.977942101159751,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,39703.15000004803,10.589185808616998,1.0,-5.294592904307499,3.7352866828710067,-3.9767683328802685,6.188835127774839,-3.4718460214640654,4.713680585177505,-3.7441238608559853,2.907290886638326,-4.227371223534434,2.1160101483464424,-4.545060594318539,0.3216898833489091,-6.428760197007004,0.0037756819347572915,-10.873767171670313,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,40429.0000000492,10.607302628221804,1.0,-5.303651314109902,3.7959894563992327,-3.969706210922338,6.972681855665878,-3.361651392086145,4.829537577441355,-3.7289005906897223,2.658998857966623,-4.325701631347057,1.933370404590262,-4.644386510621889,0.30659242305027395,-6.485887339774541,0.0036848677932348555,-10.907171944829422,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,40800.7000000498,10.616454517109041,1.0,-5.30822725855352,4.323727434258069,-3.8441093963196398,7.487225164208162,-3.295029001735325,6.525008438816827,-3.4325850120411854,2.8149985815399425,-4.273265500856087,1.5239026800384525,-4.886952661570919,0.4511686501332951,-6.10414132085207,0.006084193983263717,-10.410288279317907,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,41452.75000005086,10.632309503357904,1.0,-5.316154751677952,4.663681549733792,-3.7763495833205836,8.221127767060326,-3.209447354082306,5.860375469933071,-3.5479410767750528,1.974979795713054,-4.635596583396394,1.0334299189567726,-5.283271463264871,0.14536453705191896,-7.244665394533314,0.0020682245718852067,-11.497219485672339,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,41869.72000005153,10.642318171626403,1.0,-5.3211590858122015,3.9144211402199574,-3.956491624206315,6.108914119512014,-3.511410050271394,4.74301999682714,-3.7644850228549305,3.2847387203465397,-4.131871974224797,2.0050063861889735,-4.625511839927585,0.34781301547350935,-6.377249341279466,0.004594672822333499,-10.704016814279308,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,41978.980000051706,10.644924295796251,1.0,-5.3224621478971255,4.313411659125473,-3.8607329886645805,6.612119544497244,-3.433557888172624,5.632316708853357,-3.5939412968069764,1.8814728641525265,-4.690407239404388,1.1297890678552327,-5.200431198212024,0.15523378850009803,-7.185285133412108,0.0005766618953627457,-12.78071657927623,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,42631.12000005276,10.660339781993372,1.0,-5.330169890995686,4.488092788489081,-3.8287420481927565,7.571771923064001,-3.305742779198742,4.826924990551868,-3.755960273997208,2.1277695788229045,-4.575095606007923,0.4250116318516067,-6.185808632363975,0.06717625512852107,-8.030605331178116,0.003055361342578204,-11.121027304946054,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,43111.54000005354,10.671545989674556,1.0,-5.335772994836278,4.3728327546484875,-3.860361968129966,7.752373652595973,-3.2877739206110306,4.7017827223582875,-3.787831255408687,1.5875510558227706,-4.8735803824208945,0.7405771139668139,-5.636098507832214,0.2010594006423925,-6.939927883830407,0.004289508751967796,-10.787356057233954,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,43248.16000005376,10.674709968103674,1.0,-5.337354984050837,4.1295551730111555,-3.919185289172091,6.872642871220593,-3.4098062543824885,6.044969492468485,-3.5381285467357007,2.478149398913676,-4.429842912543346,0.8180915892494097,-5.538135965400308,0.035940935303354855,-8.66323335796724,0.0031676101547187027,-11.09213285356089,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,43528.870000054216,10.681179675101985,1.0,-5.3405898375499925,5.020209317912135,-3.7271182079211966,7.554874848834028,-3.318396807306312,4.864253874847689,-3.758676499584605,1.5489207420897102,-4.903031444571432,0.300161528892773,-6.54402435713225,0.08434189228379499,-7.813466432080411,0.0029814026155937224,-11.15595125004005,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,44426.620000055664,10.701594118313093,1.0,-5.350797059155546,3.7363374511091054,-4.032691218695993,6.3634517107227815,-3.5002261072128187,4.745809863007383,-3.7935349645227485,3.251359317506269,-4.171723898716996,1.680663855176211,-4.831608191902129,0.21407743927587525,-6.892214522794672,0.004160475225985276,-10.832923033134014,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,45079.03000005672,10.716172450620897,1.0,-5.358086225309449,4.68901084917915,-3.8128645714543112,8.414783315348453,-3.22809614780914,6.025846264587025,-3.5620282969443666,2.025814942225127,-4.652114165103952,1.0970614953127715,-5.265450987873151,0.17024688210406627,-7.128591873057291,0.0016780545296235549,-11.748206399383733,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,45930.880000058096,10.734892936728242,1.0,-5.367446468363121,4.541642386059353,-3.8541577626857597,6.55098706653981,-3.487830732888837,4.016251815192733,-3.9770973849539555,2.958804951779086,-4.2826610140567904,1.791041542463813,-4.784649150431817,0.2988296248138684,-6.575328153035471,0.0029919421498523337,-11.179279022029121,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,46148.23000005845,10.739613886000663,1.0,-5.369806942999332,4.301856961046592,-3.910760162115379,5.8648734711034205,-3.600826034681839,4.324145379624873,-3.9055924222284615,3.3299624306573037,-4.166845921156216,1.8740155237169913,-4.741723475484157,0.301424340530968,-6.569043180816047,0.0018448065852035228,-11.66518778131117,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,46348.03000005877,10.743934067395132,1.0,-5.371967033696566,4.536305744005315,-3.859854065662192,7.4859246427062445,-3.3589424906956986,5.21871173353101,-3.7197164566042806,2.24996607033712,-4.561051897444664,0.9328779738485412,-5.441447909400414,0.12048950450097229,-7.488159663111076,0.004055613123758866,-10.879620434382204,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,46628.65000005922,10.749970438065645,1.0,-5.374985219031823,4.433131338683272,-3.8858790362140314,7.7939000146676936,-3.321643840698887,5.425547701251735,-3.6838663659460273,3.2832784992801685,-4.186142753382941,1.5452255171731104,-4.9398153535266,0.28374243627907186,-6.6346735858563175,0.0038053775113988495,-10.946325296800477,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,47526.67000006068,10.769046306140847,1.0,-5.3845231530694235,4.531303159822141,-3.873513581695355,7.679575167031682,-3.3459589242334924,5.090190093201196,-3.7572079768002054,2.715517409180811,-4.385540643557221,0.8870878979791016,-5.504334358846444,0.09922402694629577,-7.694898239959148,0.0016135860044718443,-11.813819397293086,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,48179.08000006173,10.78268018092764,1.0,-5.39134009046282,4.28968878684817,-3.9351259040133297,6.174253879992763,-3.5709520444010163,4.527893191659703,-3.881083338255305,3.2482043978952593,-4.213237739757643,1.6546268315282706,-4.887764586497611,0.17155265629574787,-7.154205116164915,0.0062618738863066915,-10.464615886107895,0.9648414292365566,0.18918590222815268,0.02266697867930834
F1,1,48378.43000006206,10.786809332212533,1.0,-5.393404666105266,4.2516256331668725,-3.9461032543832997,6.181612368138576,-3.5718255276719537,4.035963276860926,-3.9981596625507674,3.3476016026060926,-4.18516051619665,1.6504210191914486,-4.892374247595418,0.23139769985143696,-6.857022070514631,0.0023738805097428635,-11.436633982626425,0.9648414292365566,0.18918590222815268,0.02266697867930834
