t,function,GRH_label,feat_xi,feat_A_log_peak,feat_B_curvature,feat_C_roughness
82484.74000011719,F11,1,0.15938010521719825,1.6648495072483425,2.4703751614442258,4.779138044917463
83046.07000011811,F11,1,0.15938010521719825,1.626900869190969,2.363364531371119,4.317432115223793
83136.88000011825,F11,1,0.15938010521719825,1.8491052356022963,2.295882158742912,5.487974547735633
83527.03000011889,F11,1,0.15938010521719825,1.6569751750883552,2.512950740235524,4.773985474369586
83617.30000011902,F11,1,0.15938010521719825,1.6494175004920733,2.0166398384268405,4.0012773033170035
84143.89000011988,F11,1,0.15938010521719825,1.7122271957268742,2.219417515611489,4.598296150973428
84315.34000012017,F11,1,0.15938010521719825,1.6066090806622408,1.8358888772132411,3.6617520559176695
85167.55000012154,F11,1,0.15938010521719825,1.8173020623127984,2.530733101363125,5.771690911850424
85693.60000012239,F11,1,0.15938010521719825,1.6960361918289972,2.3555943620637523,4.643580120744135
85865.59000012267,F11,1,0.15938010521719825,1.792033247292267,2.4080317661209656,5.28781899640954
86110.66000012305,F11,1,0.15938010521719825,1.6513072199642245,2.4928629945409244,4.878274738521855
86345.92000012344,F11,1,0.15938010521719825,1.7376389254890818,2.187074424087531,4.637340916389227
86998.0600001245,F11,1,0.15938010521719825,1.6767294371608346,2.340290196095408,4.77571747166767
87043.87000012457,F11,1,0.15938010521719825,1.7160964425935445,2.522572927315161,5.202153273425078
87352.75000012507,F11,1,0.15938010521719825,1.6517350004219211,2.565420514595718,5.013857523090574
87615.01000012549,F11,1,0.15938010521719825,1.7702974505853766,2.1714322064377605,4.87702724045241
87895.90000012596,F11,1,0.15938010521719825,1.7735770460663722,2.1928367250671856,4.963087123263402
88141.42000012635,F11,1,0.15938010521719825,1.6698336436438628,2.0226710057046615,4.205382730362035
88964.92000012768,F11,1,0.15938010521719825,1.7072959199457207,2.5782679465732428,5.073243843680739
89074.45000012785,F11,1,0.15938010521719825,1.6361137969122936,2.4623125601422173,4.643888446064058
89410.42000012839,F11,1,0.15938010521719825,1.7274386242445758,2.359549870494748,4.991559766501075
89645.50000012878,F11,1,0.15938010521719825,1.6205423990967647,2.2324285216702346,4.234142959130827
89691.40000012885,F11,1,0.15938010521719825,1.701714685086066,2.4346691822205084,5.01488887174727
89817.13000012905,F11,1,0.15938010521719825,1.6288165572630184,2.2963997949346604,4.383105725291576
89971.9300001293,F11,1,0.15938010521719825,1.7706935789239298,2.616388097204276,5.680123685638417
90343.7200001299,F11,1,0.15938010521719825,1.6476288066265168,2.1699217978802676,3.9518909316397406
90515.08000013018,F11,1,0.15938010521719825,1.7198709359285234,2.2296889980817904,4.769044471344932
90995.68000013096,F11,1,0.15938010521719825,1.6693664535830623,2.1475702245949733,4.343897323504161
91241.11000013136,F11,1,0.15938010521719825,1.6075458712876998,2.4639799196654746,4.366166026087498
91522.09000013181,F11,1,0.15938010521719825,1.6501403566296857,2.0633393818852612,4.176769244334193
91612.63000013196,F11,1,0.15938010521719825,1.852338805791156,2.304757026689929,5.486668803724066
92065.33000013269,F11,1,0.15938010521719825,1.6212808667557168,2.806699896505343,5.2083648635523
92310.58000013308,F11,1,0.15938010521719825,1.5991149074194948,2.4298160707178518,4.365760648740706
92545.57000013346,F11,1,0.15938010521719825,1.6522208807176093,2.3786384090827926,4.560603143327914
92790.91000013387,F11,1,0.15938010521719825,1.6180724868463219,1.627354368232819,3.2445833209657438
93271.60000013464,F11,1,0.15938010521719825,1.7727103142285812,2.530035217688133,5.53319165152102
93643.39000013524,F11,1,0.15938010521719825,1.627793894523055,2.289685732170236,4.3046728935332865
93689.11000013532,F11,1,0.15938010521719825,1.6404867358647257,2.434306063725806,4.486472845860967
93888.64000013564,F11,1,0.15938010521719825,1.6208598832793977,2.636819431251417,4.931825641404009
93969.55000013577,F11,1,0.15938010521719825,1.60028701777164,2.2048775576955877,4.045760569033953
94586.59000013677,F11,1,0.15938010521719825,1.6083825141512917,2.466854606256971,4.514768394161409
94821.58000013715,F11,1,0.15938010521719825,1.894065663536141,2.357760616969285,5.795949417404277
94993.30000013742,F11,1,0.15938010521719825,1.768560655571237,2.256651496159447,4.982428524974605
95610.16000013842,F11,1,0.15938010521719825,1.7618313895427054,2.4894252655413367,5.369794354552675
95890.87000013888,F11,1,0.15938010521719825,1.6527258260095081,2.32068543333494,4.415734032106708
96171.67000013933,F11,1,0.15938010521719825,1.757280903625485,2.4796445544970607,5.306954835039356
96372.01000013965,F11,1,0.15938010521719825,1.6927603820956052,2.2394075054036064,4.212968404079454
96617.08000014005,F11,1,0.15938010521719825,1.5960510685917364,2.1189254546600873,4.076221697402108
96788.62000014033,F11,1,0.15938010521719825,1.7649735567973108,2.157823925507339,4.702443410793876
97269.58000014111,F11,1,0.15938010521719825,1.6543851478959863,2.4623465306551116,4.3150703068351035
