t,function,GRH_label,feat_xi,feat_A_log_peak,feat_B_curvature,feat_C_roughness,q,d,norm_amplitude,norm_curvature,norm_roughness,norm_xi
50370.22000006528,F4,0,0.0882773985636101,1.6890146705158409,1.973837885181096,3.898439497657014,5,1,1.504500441238478,0.5038069933412501,0.995046805405275,0.0882773985636101
50510.8900000655,F4,0,0.0882773985636101,1.6524732785213168,2.1135569264427985,4.018236391578581,5,1,1.4718855079815107,0.5392273594871058,1.0251642490049369,0.0882773985636101
51363.01000006688,F4,0,0.0882773985636101,1.6386607654424523,2.1616219684077924,4.050324389814442,5,1,1.459193575889393,0.5500098132548489,1.0305771285736394,0.0882773985636101
51394.24000006693,F4,0,0.0882773985636101,1.673648443279682,2.2077715204719928,4.149207201852692,5,1,1.4903349647701396,0.561697430807752,1.0556341557804982,0.0882773985636101
51594.22000006725,F4,0,0.0882773985636101,1.646803508689016,2.190064913197681,4.096114369309527,5,1,1.466339735600812,0.5568453062346658,1.0414769199786262,0.0882773985636101
51934.4200000678,F4,0,0.0882773985636101,1.7713816905592044,2.1248488227243483,4.271781872666808,5,1,1.5771012960227493,0.5396940628142924,1.0849973370623542,0.0882773985636101
52958.44000006946,F4,0,0.0882773985636101,1.7138241226955724,2.0268728289884765,4.097421298280586,5,1,1.525383534687954,0.5132002944148994,1.0374591767895425,0.0882773985636101
53656.03000007059,F4,0,0.0882773985636101,1.6262836568020895,2.00206049214604,3.744794567262095,5,1,1.4471682665713517,0.5058570634698301,0.946190582414627,0.0882773985636101
54462.790000071895,F4,0,0.0882773985636101,1.627337107937321,2.116484563200752,3.926792681460244,5,1,1.447763772279022,0.5334937985440272,0.9898109252254468,0.0882773985636101
55220.14000007312,F4,0,0.0882773985636101,1.8021517446997148,2.045427955291846,4.374613459390343,5,1,1.6029382194624358,0.5144468965557358,1.100261836156046,0.0882773985636101
56212.66000007472,F4,0,0.0882773985636101,1.6303176560463597,2.251391693944895,4.074745159821416,5,1,1.4496916974262035,0.5646421952820109,1.0219337036927998,0.0882773985636101
57096.19000007615,F4,0,0.0882773985636101,1.653232871694347,2.035272256150612,3.8959630616394367,5,1,1.4697072578353445,0.5091735532995126,0.9746712507988922,0.0882773985636101
57902.95000007746,F4,0,0.0882773985636101,1.6817659690644469,2.0878087015409217,4.028022203350061,5,1,1.494743270229256,0.5211520634802551,1.0054618900049752,0.0882773985636101
57979.81000007757,F4,0,0.0882773985636101,1.6556857120641806,2.2240777295399083,4.042650314653701,5,1,1.4715326478776596,0.5550500049798883,1.0089004747800208,0.0882773985636101
58039.21000007767,F4,0,0.0882773985636101,1.6211058973009014,2.390285957944244,4.218118546046363,5,1,1.440775798957282,0.5964325007994119,1.0525196722698968,0.0882773985636101
58660.48000007868,F4,0,0.0882773985636101,1.7359856705395968,2.068758916566762,4.154355948181442,5,1,1.5426187489289183,0.5153311830968167,1.0348567678125347,0.0882773985636101
58846.06000007898,F4,0,0.0882773985636101,1.6220546725184548,2.156376136806005,3.9784165669186025,5,1,1.44130685368383,0.536887339397524,0.9905328894947414,0.0882773985636101
58986.460000079205,F4,0,0.0882773985636101,1.651970017919772,2.3785786332409944,4.296677701985526,5,1,1.4678338678067155,0.591986501484461,1.0693677161889283,0.0882773985636101
59126.95000007944,F4,0,0.0882773985636101,1.62174955333389,2.0630442234539763,3.824566803716095,5,1,1.440928204819827,0.5132616197585789,0.9515081306709592,0.0882773985636101
59543.83000008011,F4,0,0.0882773985636101,1.734893409107177,2.1129023340456907,4.26106986830357,5,1,1.5412871876175671,0.5250798896900476,1.0589235765225111,0.0882773985636101
59729.59000008041,F4,0,0.0882773985636101,1.6765759513285607,2.109920856660868,4.080039469899615,5,1,1.4894050791587785,0.5240799045763547,1.013434551017588,0.0882773985636101
60164.74000008111,F4,0,0.0882773985636101,1.6497090256278382,2.0883824805434354,3.933911074347797,5,1,1.4653711438494839,0.5181332159890097,0.9760137404697073,0.0882773985636101
60722.29000008201,F4,0,0.0882773985636101,1.8274392020071548,2.170422713315957,4.581837118537991,5,1,1.6230078226091311,0.5377009656302828,1.1351052621609319,0.0882773985636101
61188.940000082766,F4,0,0.0882773985636101,1.615993445334232,1.9576303552267684,3.624164520668124,5,1,1.4350444659825732,0.48439606610300784,0.8967632893689854,0.0882773985636101
61419.970000083136,F4,0,0.0882773985636101,1.6177765923158385,2.1423702938911475,3.9542427055597726,5,1,1.4365434691952284,0.5297919547222603,0.9778542852271237,0.0882773985636101
61946.20000008399,F4,0,0.0882773985636101,1.7243139444471438,2.2184930127575626,4.407347501015555,5,1,1.5309421862417258,0.54787645171158,1.088433407917241,0.0882773985636101
62131.870000084295,F4,0,0.0882773985636101,1.7157762039227793,2.2228071278307366,4.426997680300533,5,1,1.5232908583644031,0.5486820895767737,1.0927688270233908,0.0882773985636101
62612.47000008507,F4,0,0.0882773985636101,1.714096648446195,2.1989977536612364,4.264027720848161,5,1,1.5216171102882186,0.5421441203296692,1.05125962676935,0.0882773985636101
62984.08000008567,F4,0,0.0882773985636101,1.6375442245799563,1.9861070509048493,3.766014445507388,5,1,1.4535270550037882,0.48920011699569216,0.9276109797356255,0.0882773985636101
63695.98000008682,F4,0,0.0882773985636101,1.6225706233198245,2.372500159655482,4.177624785396618,5,1,1.4399844351865425,0.5833368450185146,1.0271706208602702,0.0882773985636101
64008.01000008732,F4,0,0.0882773985636101,1.705411548243726,2.22183500976297,4.327861924419087,5,1,1.5133884680238525,0.5458710572339669,1.063289827491425,0.0882773985636101
64207.90000008765,F4,0,0.0882773985636101,1.6180421912712566,2.320896703014856,4.225610155191415,5,1,1.4357870651803548,0.5699286117538638,1.03765761157439,0.0882773985636101
64488.5200000881,F4,0,0.0882773985636101,1.7143208024167866,2.3109636310194666,4.394040160132385,5,1,1.5211179593030415,0.5670992596720286,1.0782761304992805,0.0882773985636101
64579.42000008825,F4,0,0.0882773985636101,1.685123603256493,1.9841848199849168,3.8329605081087488,5,1,1.4951785876475103,0.4868012032953213,0.9403810414923791,0.0882773985636101
65431.63000008963,F4,0,0.0882773985636101,1.619696867884008,2.180486414411312,3.9725365965792574,5,1,1.4368346007357038,0.5338579690346912,0.9726134065083604,0.0882773985636101
65572.03000008986,F4,0,0.0882773985636101,1.6719605217223512,2.1896759768726146,4.1432373075643625,5,1,1.4831484900580334,0.5359269546006433,1.014064444184161,0.0882773985636101
65898.19000009038,F4,0,0.0882773985636101,1.7532203349879258,2.0574951751277126,4.240196430214844,5,1,1.5551122672530735,0.503182254708866,1.036984983467363,0.0882773985636101
66083.86000009067,F4,0,0.0882773985636101,1.6974198304439236,2.3142105291642148,4.500540125308883,5,1,1.505551468063728,0.5657141475737605,1.1001675035719953,0.0882773985636101
66269.80000009098,F4,0,0.0882773985636101,1.6579127320684537,2.208318307878788,4.185071055247082,5,1,1.4704461358282683,0.5395899279121206,1.0225981376647748,0.0882773985636101
67076.56000009229,F4,0,0.0882773985636101,1.642173891982326,2.261257004908669,4.126539259407873,5,1,1.4562144931912848,0.5514747765178231,1.0063793327932193,0.0882773985636101
67307.77000009266,F4,0,0.0882773985636101,1.678508893316376,2.222637720862834,4.198570592631783,5,1,1.4883558109269293,0.5417632428281504,1.0233927005540453,0.0882773985636101
67462.30000009292,F4,0,0.0882773985636101,1.6998005999145658,2.2661398474047867,4.340044128996404,5,1,1.5071820699341834,0.5521677905423907,1.0574954499427054,0.0882773985636101
67647.88000009321,F4,0,0.0882773985636101,1.675383216114883,2.254909738407851,4.297889062783494,5,1,1.4854686215128652,0.5491943953745444,1.0467720924780188,0.0882773985636101
67774.15000009342,F4,0,0.0882773985636101,1.716070773118766,2.092296404311917,4.092486384451552,5,1,1.5215002094995713,0.5094398719365327,0.9964533396417345,0.0882773985636101
67959.91000009372,F4,0,0.0882773985636101,1.6294779217209892,2.2258838698152488,4.032478092426958,5,1,1.4446643622227526,0.5417333177841339,0.9814203541910791,0.0882773985636101
68019.76000009381,F4,0,0.0882773985636101,1.6315207090200463,2.1980616515026608,4.009190982329536,5,1,1.4464558150142388,0.5348880365309222,0.9756179000483004,0.0882773985636101
68903.11000009524,F4,0,0.0882773985636101,1.661864173449762,2.1722388417237477,4.158080610902245,5,1,1.4730643507825805,0.527534859260716,1.009802618263829,0.0882773985636101
69338.35000009595,F4,0,0.0882773985636101,1.746860702493531,2.183761059302832,4.372694841537194,5,1,1.548254515944382,0.5298096429834476,1.0608742577404466,0.0882773985636101
69524.11000009625,F4,0,0.0882773985636101,1.7903688776652966,2.1084569908673845,4.421269606980762,5,1,1.5867507614115295,0.5113253677662094,1.0722093538426813,0.0882773985636101
70281.64000009747,F4,0,0.0882773985636101,1.6589241222847706,2.22822491407762,4.100934590572255,5,1,1.4700101319106067,0.5394537451000099,0.9928371724584868,0.0882773985636101
70516.72000009785,F4,0,0.0882773985636101,1.6216071695292094,2.216764855716856,4.0045146350166645,5,1,1.4368689936213805,0.5363987047306521,0.9689870613738392,0.0882773985636101
70593.49000009797,F4,0,0.0882773985636101,1.6482112577089991,2.151184385603661,3.9926373416908287,5,1,1.4604178504819036,0.5204412899309294,0.9659484989952948,0.0882773985636101
70748.02000009821,F4,0,0.0882773985636101,1.7295610744439456,2.1881174585466283,4.373043182345244,5,1,1.5324473766560884,0.5291954205236683,1.0576189211462466,0.0882773985636101
70933.69000009852,F4,0,0.0882773985636101,1.6542364678777162,2.227103491536556,4.161157253818812,5,1,1.4656483253163899,0.538403268835261,1.0059616340720163,0.0882773985636101
71164.90000009889,F4,0,0.0882773985636101,1.7188206930250851,2.4230341233525152,4.585766686900239,5,1,1.5227936590937599,0.5854713760595661,1.1080467693756029,0.0882773985636101
71305.75000009913,F4,0,0.0882773985636101,1.685107775933444,2.2750935282041485,4.283534217410606,5,1,1.4928803038268574,0.549554853968207,1.03469901001172,0.0882773985636101
71400.25000009927,F4,0,0.0882773985636101,1.659574085605238,2.3133374837766776,4.251553775339459,5,1,1.470229468350854,0.5586770272488378,1.0267613096025556,0.0882773985636101
71785.90000009991,F4,0,0.0882773985636101,1.6403226753051423,2.2613817481608818,4.155279725541425,5,1,1.4530544142738089,0.5456697091897759,1.002665861826462,0.0882773985636101
72157.6000001005,F4,0,0.0882773985636101,1.706835556007435,2.300755622815501,4.486034065122144,5,1,1.5118540999699501,0.5547225676223344,1.0816030656922007,0.0882773985636101
72406.8100001009,F4,0,0.0882773985636101,1.682775723761012,2.300890187120302,4.3799955352063735,5,1,1.4904640050947642,0.5544562017552546,1.055467880105538,0.0882773985636101
72483.76000010103,F4,0,0.0882773985636101,1.6496116870840598,2.411425134762743,4.385920863418808,5,1,1.4610662580603242,0.580995892848007,1.0567203481742868,0.0882773985636101
72809.74000010156,F4,0,0.0882773985636101,1.7896603815549132,2.076253830704885,4.329518295787082,5,1,1.5849988885393345,0.49989099222928113,1.0424000980752237,0.0882773985636101
73847.71000010324,F4,0,0.0882773985636101,1.6252056044895733,2.20221588790501,4.0682616381821965,5,1,1.4390390692748216,0.5290480911495571,0.9773365389824571,0.0882773985636101
73907.38000010332,F4,0,0.0882773985636101,1.6181995198704169,2.1543850357721723,3.84565951617059,5,1,1.4328178351221514,0.5174922638175753,0.923743442258654,0.0882773985636101
74002.15000010349,F4,0,0.0882773985636101,1.630824355287689,2.557312891627942,4.567212314084594,5,1,1.4439680765513336,0.6141544341824854,1.0968441537720106,0.0882773985636101
74233.45000010385,F4,0,0.0882773985636101,1.6743212651537644,2.348390941014441,4.33917160407499,5,1,1.4824105010476194,0.5637061072363171,1.0415716952590806,0.0882773985636101
74373.85000010408,F4,0,0.0882773985636101,1.695446928412589,2.2070952862271387,4.187754203304828,5,1,1.5010714025695697,0.52963352100735,1.0049294281268322,0.0882773985636101
74840.59000010484,F4,0,0.0882773985636101,1.6855276024947283,2.372243943240938,4.399454411894013,5,1,1.4921467115650264,0.5687091265242169,1.0547017657691364,0.0882773985636101
75071.89000010521,F4,0,0.0882773985636101,1.6849166221479432,2.2769079929290568,4.166450132027929,5,1,1.4915355706076197,0.5455913801947276,0.9983623778848275,0.0882773985636101
75226.06000010547,F4,0,0.0882773985636101,1.723145196002814,2.2387973351904624,4.4680946533645525,5,1,1.525328824725864,0.5362878898002553,1.0703001184682164,0.0882773985636101
75257.56000010551,F4,0,0.0882773985636101,1.7035203407047936,2.1050568108937093,4.190151882861695,5,1,1.5079472622061616,0.5042184184363234,1.003655456922101,0.0882773985636101
75692.80000010622,F4,0,0.0882773985636101,1.6540851870045818,2.2301678754806145,4.070183318849974,5,1,1.4640587385554062,0.5337063722772752,0.9740445091555092,0.0882773985636101
76109.5000001069,F4,0,0.0882773985636101,1.6627303926094572,2.164484287524157,4.079788376173221,5,1,1.4715875936964584,0.5175449689880475,0.97550902115329,0.0882773985636101
76250.17000010711,F4,0,0.0882773985636101,1.773320729376833,2.2791106198606577,4.6020460254542,5,1,1.5694206167849143,0.5447964260343536,1.1000686869978855,0.0882773985636101
76435.75000010742,F4,0,0.0882773985636101,1.6507428091041048,1.9935490304244403,3.7698537825218392,5,1,1.4608828595818235,0.4763558366333866,0.9008014476455547,0.0882773985636101
76481.29000010749,F4,0,0.0882773985636101,1.6232828500037135,2.502566053524723,4.458697665153061,5,1,1.4365681706443996,0.5979293507362016,1.065301032234133,0.0882773985636101
77102.1100001085,F4,0,0.0882773985636101,1.695939883571497,2.2266380865557798,4.349460558709622,5,1,1.500683260320422,0.5313343130336312,1.037895494549629,0.0882773985636101
77133.52000010855,F4,0,0.0882773985636101,1.709227023292642,2.1581007225571853,4.2422216863117805,5,1,1.5124312533077544,0.514946886566322,1.012241378104862,0.0882773985636101
77193.28000010864,F4,0,0.0882773985636101,1.6493537460324248,2.2803239277002363,4.138459211332377,5,1,1.4594344238087575,0.5440451928494109,0.9873635988196847,0.0882773985636101
77519.08000010917,F4,0,0.0882773985636101,1.682438789700481,2.345046901791218,4.372491187082661,5,1,1.4886144200059839,0.5591207837298982,1.0425167605416996,0.0882773985636101
77814.28000010965,F4,0,0.0882773985636101,1.6607875397971668,2.3414092440828176,4.273596400928384,5,1,1.469372563002012,0.5579238368863658,1.0183359903166898,0.0882773985636101
78076.81000011007,F4,0,0.0882773985636101,1.6427321275719975,2.190989465673401,4.098605708477376,5,1,1.4533237307752644,0.5218078769979491,0.9761273510892621,0.0882773985636101
78126.22000011016,F4,0,0.0882773985636101,1.6941894558824715,2.336134334546346,4.343755835650708,5,1,1.4988335757616993,0.5563210285275936,1.0344108549011175,0.0882773985636101
78326.02000011047,F4,0,0.0882773985636101,1.7229225306438951,2.192930235956126,4.347708824381743,5,1,1.5241943059498813,0.5220116559949182,1.0349415799858759,0.0882773985636101
78697.54000011107,F4,0,0.0882773985636101,1.8061370373797463,2.2228546114127554,4.645300163099878,5,1,1.597695712115713,0.5287463134116439,1.104968954478097,0.0882773985636101
78883.66000011138,F4,0,0.0882773985636101,1.617168821942193,2.1803133283969363,3.999506303674437,5,1,1.4304844963057697,0.5184369646400927,0.9510063902881407,0.0882773985636101
79318.63000011208,F4,0,0.0882773985636101,1.6443428007023764,2.430536191523964,4.418741217802749,5,1,1.45440016096595,0.5774422457119252,1.0497962799015204,0.0882773985636101
79549.84000011245,F4,0,0.0882773985636101,1.6924689997942146,2.26627628025979,4.409181533339891,5,1,1.496901073823283,0.5381746258439563,1.0470522251202592,0.0882773985636101
79876.00000011298,F4,0,0.0882773985636101,1.6227384745675162,2.2645312994852547,4.049673142223013,5,1,1.4351389952027716,0.5374191108583767,0.9610694009198487,0.0882773985636101
79952.86000011311,F4,0,0.0882773985636101,1.68531661766734,2.172200164893983,4.183920105274638,5,1,1.490460953227447,0.5154301928742933,0.9927808595565556,0.0882773985636101
80107.30000011335,F4,0,0.0882773985636101,1.6217859177833365,2.248206138871636,4.085227087989588,5,1,1.4342336973864211,0.5333056769817044,0.9690725241404022,0.0882773985636101
80202.07000011351,F4,0,0.0882773985636101,1.6764166670155611,2.242469472252607,4.2357210143004185,5,1,1.4825200835672436,0.5318473717177015,1.0045876283533854,0.0882773985636101
80959.42000011474,F4,0,0.0882773985636101,1.7782636325248735,2.3529639958262694,4.765540598853117,5,1,1.5723634502725556,0.557241255481956,1.1286002807801638,0.0882773985636101
81100.00000011496,F4,0,0.0882773985636101,1.632251792197076,2.4075572806556607,4.289099697987116,5,1,1.443220012540881,0.570017128126675,1.015494132471808,0.0882773985636101
81516.88000011563,F4,0,0.0882773985636101,1.6815690632134328,2.0892819594198904,4.007369697161582,5,1,1.4867104865211431,0.49426918306638945,0.9480383140871163,0.0882773985636101
81611.7400001158,F4,0,0.0882773985636101,1.7610858031254812,2.2862730536777454,4.623768179506702,5,1,1.5569855142761635,0.5407747244464098,1.093665062952386,0.0882773985636101
81842.95000011617,F4,0,0.0882773985636101,1.6957403248769465,2.250336854359276,4.277064319989431,5,1,1.4991490831275134,0.5320416654282689,1.011215907317535,0.0882773985636101
82078.03000011655,F4,0,0.0882773985636101,1.7405177153866314,2.4597236918964835,4.451192774349478,5,1,1.538668602296965,0.581288417550567,1.0519176656054328,0.0882773985636101
82137.88000011664,F4,0,0.0882773985636101,1.7178445319044329,2.3426642264220043,4.55222571860418,5,1,1.518608112787537,0.5535621772736706,1.0756727113558573,0.0882773985636101
82835.65000011776,F4,0,0.0882773985636101,1.696113382598355,2.268364053807475,4.38645578610466,5,1,1.4992057423839067,0.5353044762005637,1.0351466348694742,0.0882773985636101
83021.23000011807,F4,0,0.0882773985636101,1.83953621416251,2.278839642477612,4.85357317451849,5,1,1.6259231843701387,0.5375905437978017,1.1449840496082433,0.0882773985636101
83175.85000011831,F4,0,0.0882773985636101,1.6699805447501934,2.353286828131762,4.392870233669726,5,1,1.4760154207545335,0.554993376295022,1.0360037091380674,0.0882773985636101
83778.6700001193,F4,0,0.0882773985636101,1.659933129536877,2.5298216909101683,4.555867447698992,5,1,1.4669751453175222,0.5959614950477986,1.0732462232915136,0.0882773985636101
84027.7900001197,F4,0,0.0882773985636101,1.7062547280254063,2.4100314090909785,4.62948765213422,5,1,1.5078446008717776,0.5674816247731582,1.0900891850580965,0.0882773985636101
84585.4300001206,F4,0,0.0882773985636101,1.8299936046999032,2.0819587892847813,4.468656282278197,5,1,1.6170334072968664,0.48973106702814867,1.0511446338733437,0.0882773985636101
85051.99000012135,F4,0,0.0882773985636101,1.6318093250961776,2.1062679502196,3.9604232681875366,5,1,1.4417927846414753,0.49502876374788685,0.9308043804041349,0.0882773985636101
85283.20000012172,F4,0,0.0882773985636101,1.698239067169395,2.480659154829929,4.666619545695097,5,1,1.5004257663362583,0.5827764552600162,1.0963199001330548,0.0882773985636101
85468.78000012203,F4,0,0.0882773985636101,1.7412834539616349,2.1934666183573786,4.3760705307284935,5,1,1.5384059471486828,0.5151341038296195,1.027717108742772,0.0882773985636101
85609.45000012225,F4,0,0.0882773985636101,1.6239297717123582,2.452403087598436,4.426182040002506,5,1,1.4346896747246722,0.5757990815467056,1.0392221271780102,0.0882773985636101
85904.02000012272,F4,0,0.0882773985636101,1.6233939558713046,2.284511938230588,4.161724271756465,5,1,1.4341421829910659,0.5360959120886202,0.9766126987529165,0.0882773985636101
86089.87000012303,F4,0,0.0882773985636101,1.6272569855423145,2.282400313402102,4.1525204476573805,5,1,1.4375081435942014,0.535421955280123,0.9741282475164591,0.0882773985636101
86307.13000012338,F4,0,0.0882773985636101,1.6979858778340235,2.4415240043667827,4.652386736154568,5,1,1.499932735993721,0.5725278524878225,1.0909665365687131,0.0882773985636101
86461.57000012363,F4,0,0.0882773985636101,1.7704884993805023,2.2153029129348507,4.56343323150386,5,1,1.5639366152210692,0.5193367671404444,1.0698124611639435,0.0882773985636101
86847.22000012425,F4,0,0.0882773985636101,1.7295432470223635,2.43277786069164,4.682758756737568,5,1,1.5276660150532915,0.5699287752945993,1.0970335624760867,0.0882773985636101
87562.4500001254,F4,0,0.0882773985636101,1.640722480197423,2.6665063867698464,4.588220652012581,5,1,1.4490341692975024,0.6238959503597278,1.0735291309822,0.0882773985636101
87685.48000012561,F4,0,0.0882773985636101,1.7764120151922045,2.350130285091771,4.793252268858377,5,1,1.568837808345505,0.549752987879337,1.1212590098431097,0.0882773985636101
87730.57000012568,F4,0,0.0882773985636101,1.6368409948537506,2.3408050923892243,4.158395459415476,5,1,1.4455645443758287,0.5475282630558552,0.9726734833224305,0.0882773985636101
87871.24000012591,F4,0,0.0882773985636101,1.7628954867603752,2.1894491338252293,4.44688781141312,5,1,1.5568512448750498,0.5119989164701328,1.0398970708809814,0.0882773985636101
88025.50000012617,F4,0,0.0882773985636101,1.6547077036887978,2.3487929712564704,4.303931137690562,5,1,1.4612698099234604,0.5491129406475611,1.0061952297556533,0.0882773985636101
88120.36000012631,F4,0,0.0882773985636101,1.654054376673029,2.4461645803119683,4.416715372692575,5,1,1.4606692561544838,0.571782194264098,1.032391372013105,0.0882773985636101
88351.66000012669,F4,0,0.0882773985636101,1.636025820215717,2.2545580994812737,4.197862089175152,5,1,1.4446917196445666,0.5267823404296327,0.9808394898518257,0.0882773985636101
88537.420000127,F4,0,0.0882773985636101,1.6376490759717115,2.241700142812526,4.145710402484619,5,1,1.4460795906823922,0.5236088343740692,0.9683411933827779,0.0882773985636101
88754.77000012733,F4,0,0.0882773985636101,1.6993949014762726,2.312189490664413,4.4435995594012105,5,1,1.5005473340429978,0.539869852750263,1.0375297740522629,0.0882773985636101
88989.94000012771,F4,0,0.0882773985636101,1.6167067415985972,2.75021060415565,4.458867994971267,5,1,1.4274779687598642,0.6418815168378094,1.0406711935686137,0.0882773985636101
89280.73000012818,F4,0,0.0882773985636101,1.6534617773831763,2.3545192728547453,4.347260265184396,5,1,1.4598596231556165,0.549254124170316,1.0141138605330822,0.0882773985636101
89375.68000012834,F4,0,0.0882773985636101,1.8078727832474544,2.269527766316114,4.733343606523738,5,1,1.5961653874315735,0.5293410961262185,1.1039976378373662,0.0882773985636101
89435.44000012844,F4,0,0.0882773985636101,1.6324554393421071,2.4543812780172725,4.35571388842861,5,1,1.4412755181663162,0.5723972239191446,1.0158154970676294,0.0882773985636101
89747.29000012894,F4,0,0.0882773985636101,1.6681399982360103,2.152741892468785,4.074646825078783,5,1,1.4727042268003987,0.5017820413313333,0.9497583564221528,0.0882773985636101
90413.47000013002,F4,0,0.0882773985636101,1.696270953616578,2.4505714700972683,4.584811691989978,5,1,1.4973736816478198,0.5705544530562817,1.0674590638181052,0.0882773985636101
90536.32000013022,F4,0,0.0882773985636101,1.622212721363627,2.545962111586157,4.458484679633712,5,1,1.4319701059681311,0.5926401870130369,1.0378305247782031,0.0882773985636101
90939.79000013087,F4,0,0.0882773985636101,1.827311675092683,2.306428298210227,4.871637002419288,5,1,1.6129091274919007,0.5365159161975381,1.133228720686021,0.0882773985636101
90971.02000013091,F4,0,0.0882773985636101,1.6633097030698831,2.333934923832897,4.324456923537036,5,1,1.4681423355754677,0.5428858262481987,1.0058919578415952,0.0882773985636101
91170.91000013125,F4,0,0.0882773985636101,1.8271011644109405,2.264374259159999,4.733148247767154,5,1,1.6126621255978109,0.5265282160456375,1.100584893638946,0.0882773985636101
91311.40000013149,F4,0,0.0882773985636101,1.7881814524545685,2.293299842779292,4.664301165920557,5,1,1.578273933154309,0.5331281919509561,1.0843198089126984,0.0882773985636101
91406.17000013162,F4,0,0.0882773985636101,1.6325594853915673,2.36533662251205,4.266573535405045,5,1,1.4408974747571224,0.5497872028389172,0.9917013533767919,0.0882773985636101
91496.98000013176,F4,0,0.0882773985636101,1.6501618260428683,2.6222267552982634,4.620348646005349,5,1,1.4564116968593614,0.6094046160593475,1.0737674714782437,0.0882773985636101
91637.470000132,F4,0,0.0882773985636101,1.7126667249537677,2.1269272256866354,4.160589879866896,5,1,1.5115430725503214,0.4941808208380701,0.9666920885548517,0.0882773985636101
91823.14000013228,F4,0,0.0882773985636101,1.6332371128491654,2.3044480121201323,4.276049537731397,5,1,1.4413975415885467,0.5352606427095775,0.9932100927364216,0.0882773985636101
92054.26000013266,F4,0,0.0882773985636101,1.6340249509924227,2.533341605660258,4.357138332921096,5,1,1.442038705186437,0.5881995523817131,1.0116546506650212,0.0882773985636101
92194.9300001329,F4,0,0.0882773985636101,1.7903999649625293,2.310910422129124,4.750900147101748,5,1,1.5800047526689058,0.5364291152612437,1.1028212682758427,0.0882773985636101
92661.58000013366,F4,0,0.0882773985636101,1.6484045072620643,2.4647435460045664,4.449396862208412,5,1,1.4545859916249353,0.5716955025597196,1.0320344197071953,0.0882773985636101
92815.8400001339,F4,0,0.0882773985636101,1.6716512294252752,2.2511591723366853,4.256233945822591,5,1,1.4750627697385346,0.5220216405131162,0.9869787326054176,0.0882773985636101
93046.96000013428,F4,0,0.0882773985636101,1.6296580411451016,2.41068709320271,4.412876313720301,5,1,1.437954693259185,0.5588015589014447,1.0229125838435018,0.0882773985636101
93232.72000013458,F4,0,0.0882773985636101,1.7603115844730353,2.282117664742416,4.560823217352218,5,1,1.5531927293171086,0.5288372899254548,1.056883887871696,0.0882773985636101
93387.25000013482,F4,0,0.0882773985636101,1.764169254707345,2.3932142648178747,4.767216694311389,5,1,1.5565580697594388,0.5544411097841667,1.1044313722477155,0.0882773985636101
93699.19000013534,F4,0,0.0882773985636101,1.7372454316692,2.303228314285353,4.476038344680497,5,1,1.5327265106506542,0.5333213641562387,1.0364438736683934,0.0882773985636101
94225.4200001362,F4,0,0.0882773985636101,1.6595903040573188,2.447425489503716,4.52952415162958,5,1,1.4640912405445334,0.5662249628795925,1.047929612410283,0.0882773985636101
94379.95000013644,F4,0,0.0882773985636101,1.675151617150353,2.2421481085877764,4.22114147609222,5,1,1.4777833721330846,0.5186028291645903,0.9763386742476299,0.0882773985636101
94456.72000013656,F4,0,0.0882773985636101,1.742891327191089,2.1404324359012863,4.284688994133361,5,1,1.5375232974807693,0.49501465227162694,0.9909137036740409,0.0882773985636101
94796.7400001371,F4,0,0.0882773985636101,1.713042774928039,2.3349593420635326,4.46798678881391,5,1,1.5111110144943694,0.539705708226779,1.0327366009181205,0.0882773985636101
94923.19000013731,F4,0,0.0882773985636101,1.6289064681767276,2.4891099380250474,4.463991818103908,5,1,1.4368641030124925,0.5752189431094175,1.0316027494133841,0.0882773985636101
95077.54000013755,F4,0,0.0882773985636101,1.6204911981083463,2.318123510939303,4.2326118059377,5,1,1.4294064029021603,0.5355718116076861,0.9778890391477026,0.0882773985636101
95263.39000013786,F4,0,0.0882773985636101,1.798005726739654,2.1215098690782925,4.438753315593472,5,1,1.58594272446152,0.4900004186525814,1.0252089865984353,0.0882773985636101
95480.9200001382,F4,0,0.0882773985636101,1.6269391024999629,2.301539862130225,4.2244373467612535,5,1,1.4350036005785507,0.5313961218683908,0.9753685608847853,0.0882773985636101
95635.18000013848,F4,0,0.0882773985636101,1.6358765646323123,2.3425955182152416,4.335072375358277,5,1,1.442852039483517,0.5407418299796523,1.0006656937222433,0.0882773985636101
96020.74000013908,F4,0,0.0882773985636101,1.766062636291815,2.299621259779067,4.585517301497875,5,1,1.5575836870197024,0.5304956112645819,1.0578249759511007,0.0882773985636101
96206.41000013938,F4,0,0.0882773985636101,1.6367708909019814,2.238632412111159,3.994572782183573,5,1,1.4435130381485135,0.5162737185519747,0.9212289311667562,0.0882773985636101
96518.53000013989,F4,0,0.0882773985636101,1.635602938959906,2.5247087591205344,4.528789787441517,5,1,1.4424135668265623,0.5819605169989234,1.0439132183297828,0.0882773985636101
96813.55000014036,F4,0,0.0882773985636101,1.6616056301398143,2.512273907154132,4.457004047804218,5,1,1.4652785203597332,0.5788242157283502,1.0268871818163905,0.0882773985636101
97139.53000014088,F4,0,0.0882773985636101,1.7420405351054036,2.360691996485556,4.624297655005328,5,1,1.5361329587273682,0.5436207421374346,1.064884418137085,0.0882773985636101
