bootstrap_sample,xi_estimate
145,-0.061940659313732924
146,0.2367339327320987
147,0.291406727751241
148,0.2422666236262555
149,0.34791720559632644
150,0.14308155436055678
151,0.1681983915682448
152,0.16061789208932803
153,0.23814268365972993
154,0.3412359649273316
155,0.23981937286408017
156,0.38072240587177286
157,0.12823706788313155
158,0.317615283108165
159,0.2919305164612392
160,0.15797076255566767
161,0.15266702326305628
162,0.20520458070906356
163,0.2822050843183088
164,0.35702728123416505
165,0.14841446898024163
166,0.2582299977549802
167,0.3508215368807167
168,0.2596359574135823
169,0.06365679564896651
170,0.2668241636177403
171,0.16310211649547418
172,0.20467204594405541
173,0.28320108142653055
174,0.1380160191739392
175,0.2936194285055125
176,0.1454323467489902
177,0.20545278206855155
178,0.12192090745367387
179,0.09670680022865188
180,0.23297577383450896
181,0.019324427334770716
182,0.08216560951719763
183,0.2701135850228234
184,0.1728427721862389
185,0.18559793747967637
186,0.15677858799866415
187,0.23270815486794588
188,0.2466553454943366
189,0.13760840425627133
190,0.05656293988091228
191,0.283207095562079
192,0.23241148342596196
193,0.3411435039295484
194,0.25249388427532626
195,0.219246587294283
196,0.13596042328994074
197,0.13689475970372156
198,0.4815556948533388
199,0.03255139097007807
200,0.2113783006902596
201,0.22508088567184095
202,0.26655364704797824
203,0.05712655491420056
204,0.17732417859698035
205,0.17932682575591558
206,0.2019804926060847
207,0.1933852891683004
208,0.21874254612699565
209,0.22587751957176272
210,0.3117869858230815
211,0.28391309933399367
212,0.25183799361606396
213,0.21258608257705175
214,0.10232551632891854
215,0.2227349507216495
216,0.18393987091610733
217,0.27825667745174487
218,0.3059863677428256
219,0.26834150496250303
220,0.3657257449072537
221,0.1481681948107958
222,0.17151439446536082
223,0.2286406001490064
224,0.15717197387583925
225,0.24204851858888893
226,0.33437070294166005
227,0.05393680797708562
228,0.12510397929806039
229,0.19033576592153167
230,0.21942125247654137
231,0.0916757910249969
232,0.24719368378411477
233,0.20558819592783764
234,0.44793844478574363
235,0.285922220592119
236,0.086774187702822
237,-0.04312271051485815
238,0.2639476626743795
239,0.04098712117317721
240,0.2635862374480624
241,0.20009377760434788
242,0.16666168034554002
243,0.29116433925994917
244,0.2358615422103524
245,0.06339843953821134
246,0.34845094216578265
247,0.12336457068955625
248,0.33369419497668584
249,0.16615457610669093
250,0.2623601498377817
251,0.19248288801587238
252,0.20558863314259063
253,-0.09876654704511871
254,0.2054696676678004
255,0.13969453267676313
256,0.19446387335264442
257,0.040956503122705774
258,0.16854991603907193
259,0.03607560329296376
260,0.37184003913184294
261,0.20151698703931972
262,0.14462206072267314
263,0.3211420723101771
264,0.19153293186091547
265,0.23362047481452025
266,0.22741710396396458
267,0.03778986691145718
268,0.11540504278373634
269,0.23520984693536767
270,0.3477702782579905
271,0.1629593794673771
272,0.2261278331844092
273,0.14000123520089008
274,0.23829249912471656
275,0.2267155295013531
276,0.06041092565613872
277,0.12039631797497433
278,0.02489057150198915
279,0.21049301295888245
280,0.281463162965622
281,0.3175740721095812
282,0.2695617812244628
283,-0.006586411096581632
284,0.2024834451317467
285,0.2579668059206931
