function,name,d,q,GRH,t,|M|,log_abs_S0_norm,log_abs_S0,abs_S0,log_abs_S1_norm,log_abs_S1,abs_S1,log_abs_S2_norm,log_abs_S2,abs_S2,log_abs_S3_norm,log_abs_S3,abs_S3,log_abs_S4_norm,log_abs_S4,abs_S4,log_abs_S5_norm,log_abs_S5,abs_S5,log_abs_S6_norm,log_abs_S6,abs_S6,log_abs_S7_norm,log_abs_S7,abs_S7,pc1_variance_fraction,eigenvalue_entropy
F1,zeta,1,1,True,81881.70000026151,12.142156131171262,0.0,0.0,1.0,0.6683862316435178,1.6214750740605313,5.060549499086177,0.885269135193159,2.1476232881416077,8.564478890123983,0.7547288313793642,1.8309383554285563,6.239739005272999,0.4279690717625641,1.0382338077573272,2.824224483390524,-0.0612328136168892,-0.1485480644181415,0.8619585766373913,-1.1998487978543713,-2.910779465906169,0.0544332844395748,-2.221684084668027,-5.389706123760381,0.0045633141883169,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,96974.4000003164,12.113184027270364,0.0,0.0,1.0,0.6509572664226396,1.5888553312689695,4.898138971647085,0.8387893702567993,2.0473155942605006,7.747076870846743,0.7259243774525498,1.7718349217485254,5.881635807344786,0.4997544455932894,1.2197997567028165,3.386509539885516,0.1091892202465068,0.2665088534292924,1.3053991465432209,-0.8466573542574838,-2.066519755532909,0.126625704148436,-2.7220841595224283,-6.644058146532742,0.0013017338836387,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,63099.70000019317,12.105927299035011,0.0,0.0,1.0,0.6412636033755005,1.5407345934401722,4.668018107281166,0.8930691758670926,2.145736271871038,8.548332817851035,0.7248835760003173,1.741644459285363,5.706720179699798,0.4578563132891997,1.1000703252084842,3.004377299977317,0.0012561847125728,0.0030181772865696,1.0030227365693902,-1.0550196143605182,-2.534847148733816,0.0792738354448442,-2.4014820062471363,-5.769930467085092,0.0031199744475406,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,85633.90000027516,12.104516627633604,0.0,0.0,1.0,0.5434363626099943,1.3205003363296297,3.7452948156085686,0.7635023544943471,1.855240438928456,6.3932352484689465,0.7767923492672408,1.887533902845996,6.603064786534239,0.5224880981011738,1.269597981918591,3.559421322951557,0.359124476370867,0.872639419184885,2.393219233390807,-0.3283684932345549,-0.7979052113365314,0.4502711998852699,-1.987826702109268,-4.830235901207306,0.0079846374581516,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,93085.90000030228,12.088683176981672,0.0,0.0,1.0,0.6053410895285938,1.4753540672015402,4.372583687350404,0.811246103863129,1.9771914702964088,7.222430064424424,0.8020624265232762,1.9548087575587525,7.062568231750835,0.5902289008277396,1.4385222223956884,4.214463173608242,0.1933469520595473,0.4712305459459482,1.6019642714726716,-0.6904395412050784,-1.682758370271776,0.1858605959761313,-2.976957333945592,-7.255522855622408,0.0007062630091609,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,80612.80000025689,12.086241076984496,0.0,0.0,1.0,0.5625301786790666,1.3638958975499045,3.9114020784148313,0.7812792194222039,1.8942690767509376,6.647687678963515,0.7054303004051728,1.7103677797150256,5.530995291475447,0.5079455214245941,1.231551371122254,3.426541252150842,0.4533723198497347,1.099234619834534,3.0018675745639256,-0.2039051116239706,-0.4943829785033683,0.6099471417102564,-2.097158728443856,-5.084715975509297,0.0061906451354618,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,80222.70000025547,12.034628709939634,0.0,0.0,1.0,0.6306791991082639,1.5288573609584468,4.612902926815076,0.8417539557562601,2.040533020897892,7.694709546988059,0.7510223481888575,1.820586515135294,6.175479400044538,0.517354099630358,1.2541409714483454,3.504826334923585,0.103222586943727,0.2502264417301638,1.2843162065469074,-0.8543625441566975,-2.071098058106286,0.1260472984297954,-2.459620948026579,-5.962476005035498,0.0025735319986757,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,99004.8000003238,12.016569717501302,0.0,0.0,1.0,0.6323018193528221,1.5444612018457955,4.6854464369073865,0.7746270330066553,1.8921049438134303,6.63331675500297,0.6882315327994523,1.6810751887185311,5.371328058856521,0.6082372934182997,1.485681161192547,4.417973740345879,0.2085213555173257,0.5093345195217583,1.6641833448322594,-0.7451364636722434,-1.820071242876177,0.1620142081645444,-2.7537203486436783,-6.726240711384498,0.0011990320035982,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,70677.50000022075,12.009294605033734,0.0,0.0,1.0,0.6358444827092092,1.534205580781524,4.637639835940679,0.8553562921973377,2.0638574883190395,7.876293997209117,0.7007722572797189,1.690867401089174,5.424183607954244,0.5021685443449821,1.211663864636137,3.35906904161563,0.1558514004983268,0.3760480666567344,1.456517141998034,-0.5957730508695762,-1.4375187083935992,0.2375163755040528,-2.208268607406604,-5.328249459541607,0.0048525571791859,0.9839912550190802,0.09730414549449325
F1,zeta,1,1,True,50626.5000001478,11.959134462164275,0.0,0.0,1.0,0.690356467834251,1.6447922265350992,5.179933542392322,0.9279033999295866,2.2107539659440167,9.122591924388509,0.7520303464758431,1.7917318452630793,5.999834258499375,0.3013575969529732,0.7179923068303236,2.050312676887159,-0.3001320805891351,-0.7150724822430983,0.4891566553397598,-1.393994943155466,-3.321229181098711,0.0361084206768095,-2.824067914073304,-6.72841520098598,0.0011964275536754,0.9839912550190802,0.09730414549449325
